TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
OSR2	PAX6	0.97544	50.89	0.889	rgb(227, 47, 49)	1.9978	None
SOX1	PAX6	-0.76401	49.84	-8.4E-01	rgb( 35,106,249)	1.9768	None
ETV1	PCSK1	0.8413	50.94	0.936	rgb(227, 38, 40)	1.9988	None
OSR2	PCSK1	0.99329	50.93	0.928	rgb(227, 40, 42)	1.9986	None
SOX1	PCSK1	0.39699	44.25	0.249	rgb(220,169,170)	1.865	None
OSR2	PHGR1	0.9982	50.96	0.964	rgb(228, 33, 35)	1.9992	None
SOX1	PHGR1	0.052666	47.58	0.578	rgb(223,107,108)	1.9316	None
IRX1	PNMA2	0.34198	48.98	0.977	rgb(228, 30, 32)	1.9596	None
OSR2	PNMA2	0.69716	49.45	0.452	rgb(222,131,132)	1.969	None
ETV1	POU5F1	-0.013084	47.21	-2.1E-01	rgb(170,189,225)	1.9242	None
IRX1	POU5F1	0.43735	44.8	0.797	rgb(226, 65, 66)	1.876	None
ETV1	PPFIA3	0.78761	50.9	0.895	rgb(227, 46, 48)	1.998	None
SOX1	PPFIA3	-0.99905	50.97	-9.7E-01	rgb(  6, 89,254)	1.9994	None
ETV1	PPM1E	0.4862	49.85	0.852	rgb(226, 54, 56)	1.977	None
OSR2	PPM1E	-0.78453	50.21	-2.1E-01	rgb(171,189,225)	1.9842	None
SOX1	PPM1E	-0.82327	50.56	-5.6E-01	rgb( 95,143,238)	1.9912	None
IRX1	PRLHR	0.82569	50.58	0.58	rgb(223,106,107)	1.9916	None
OSR2	PRLHR	0.89298	50.75	0.749	rgb(225, 74, 75)	1.995	None
OSR2	PSD	0.81081	50.51	0.513	rgb(223,119,120)	1.9902	None
SOX1	PSD	-0.67938	48.93	-9.3E-01	rgb( 15, 94,252)	1.9586	None
ETV1	PTPRN	0.49492	49.87	0.866	rgb(227, 52, 53)	1.9774	None
OSR2	PTPRN	0.99168	50.92	0.918	rgb(227, 42, 43)	1.9984	None
SOX1	PTPRN	-0.87084	50.7	-7.0E-01	rgb( 65,125,244)	1.994	None
ETV1	PTPRN2	0.18802	48.45	0.447	rgb(222,132,133)	1.949	None
IRX1	PTPRN2	0.63907	50.64	0.644	rgb(224, 94, 95)	1.9928	None
ETV1	RAB39A	-0.41756	44.53	-5.3E-01	rgb(102,147,237)	1.8706	None
IRX1	RAB39A	0.92054	50.98	0.976	rgb(228, 31, 33)	1.9996	None
ETV1	RASAL1	0.38673	49.45	0.449	rgb(222,131,132)	1.969	None
IRX1	RASAL1	-0.023163	35.65	-6.5E-01	rgb( 75,131,242)	1.693	None
ETV1	RDH16	-0.25197	48.75	-7.5E-01	rgb( 53,117,246)	1.955	None
IRX1	RDH16	-0.70328	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
ETV1	RUNDC3A	0.73879	50.85	0.845	rgb(226, 56, 57)	1.997	None
