TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
ETV1	PCSK1	0.85929	50.52	0.516	rgb(223,118,119)	1.9904	None
FOXA1	NNMT	0.85929	50.52	0.52	rgb(223,118,119)	1.9904	None
FOXA2	CBX7	-0.85929	50.52	-5.2E-01	rgb(105,149,237)	1.9904	None
FOXA2	SPARC	0.85929	50.52	0.518	rgb(223,118,119)	1.9904	None
GATA2	SLC7A4	0.85929	50.52	0.521	rgb(223,117,119)	1.9904	None
GATA4	GDF1	0.85929	50.52	0.518	rgb(223,118,119)	1.9904	None
GATA4	SPC25	-0.85929	50.52	-5.2E-01	rgb(104,148,237)	1.9904	None
HSF2	MS4A8	-0.85929	50.52	-5.2E-01	rgb(104,148,237)	1.9904	None
LHX1	PDE8B	-0.85929	50.52	-5.2E-01	rgb(103,148,237)	1.9904	None
LHX1	PDX1	0.85929	50.52	0.517	rgb(223,118,119)	1.9904	None
LHX1	RPS3	0.85929	50.52	0.52	rgb(223,118,119)	1.9904	None
LMX1A	KCNJ3	0.85929	50.52	0.523	rgb(223,117,118)	1.9904	None
MAFA	HEYL	0.85929	50.52	0.523	rgb(223,117,118)	1.9904	None
NEUROG3	GLT8D2	0.85929	50.52	0.518	rgb(223,118,119)	1.9904	None
NFAT5	AK125858	0.85929	50.52	0.521	rgb(223,118,119)	1.9904	2,2
NFAT5	AX746991	0.85929	50.52	0.523	rgb(223,117,118)	1.9904	2,2
NR4A3	PSD	0.85929	50.52	0.518	rgb(223,118,119)	1.9904	None
NR4A3	RAB39B	0.85929	50.52	0.521	rgb(223,118,119)	1.9904	2,2
NR4A3	ZDHHC8P1	0.85929	50.52	0.517	rgb(223,118,119)	1.9904	None
PAX6	FGF14	0.85929	50.52	0.522	rgb(223,117,118)	1.9904	None
PDX1	CRY2	0.85929	50.52	0.518	rgb(223,118,119)	1.9904	None
PRDM16	BC029255	0.85929	50.52	0.522	rgb(223,117,118)	1.9904	2,2
RFX2	EID2	-0.85929	50.52	-5.2E-01	rgb(104,149,237)	1.9904	None
SMAD9	CAMK2B	0.85929	50.52	0.517	rgb(223,118,119)	1.9904	None
SOX4	SLC51B	0.85929	50.52	0.524	rgb(223,117,118)	1.9904	None
SOX4	SPON2	0.85929	50.52	0.525	rgb(223,117,118)	1.9904	None
TFCP2L1	CPA1	-0.85929	50.52	-5.2E-01	rgb(103,148,237)	1.9904	None
ZFHX2	CAMK1G	0.85929	50.52	0.515	rgb(223,119,120)	1.9904	None
ZFP82	CRISPLD2	0.85929	50.52	0.521	rgb(223,117,119)	1.9904	None
ZFP82	FAT3	0.85929	50.52	0.515	rgb(223,119,120)	1.9904	None
ZNF492	BC022892	0.85929	50.52	0.52	rgb(223,118,119)	1.9904	2,2
ZNF492	DKFZP434K028	0.85929	50.52	0.524	rgb(223,117,118)	1.9904	2,2
ZNF492	SGCD	0.85929	50.52	0.515	rgb(223,119,120)	1.9904	None
ATF6	ASXL3	0.85636	50.51	0.513	rgb(223,119,120)	1.9902	None
EGR3	ENPP1	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
ELF4	CHST10	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
ETV1	SEPT5-GP1BB	0.85636	50.51	0.511	rgb(223,119,120)	1.9902	2,2
FEV	SYN1	0.85636	50.51	0.511	rgb(223,119,120)	1.9902	None
FOXA1	NALCN	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
FOXA1	PCSK2	-0.85636	50.51	-5.1E-01	rgb(106,149,236)	1.9902	None
FOXA2	KCNJ3	-0.85636	50.51	-5.1E-01	rgb(106,149,237)	1.9902	None
FOXP2	LINC00261	0.85636	50.51	0.514	rgb(223,119,120)	1.9902	None
FOXP2	TOX	0.85636	50.51	0.51	rgb(223,120,121)	1.9902	None
GATA2	CCDC181	0.85636	50.51	0.512	rgb(223,119,120)	1.9902	None
GATA2	PCDH20	0.85636	50.51	0.513	rgb(223,119,120)	1.9902	2,2
HOXB9	FOXP2	-0.85636	50.51	-5.1E-01	rgb(106,150,236)	1.9902	None
HSF2	KCNH8	0.85636	50.51	0.505	rgb(223,120,121)	1.9902	None
HSF2	TRPC7	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
LMX1B	EPHA4	0.85636	50.51	0.515	rgb(223,119,120)	1.9902	None
MAFA	RASD1	0.85636	50.51	0.509	rgb(223,120,121)	1.9902	None
MAFB	RAB3C	0.85636	50.51	0.514	rgb(223,119,120)	1.9902	None
NEUROG3	LOC100129175	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
NEUROG3	NPSR1-AS1	0.85636	50.51	0.513	rgb(223,119,120)	1.9902	None
NR4A3	SPTBN4	0.85636	50.51	0.506	rgb(223,120,121)	1.9902	None
NR4A3	TRAM1L1	0.85636	50.51	0.513	rgb(223,119,120)	1.9902	2,2
PAX4	INS-IGF2	0.85636	50.51	0.506	rgb(223,120,121)	1.9902	None
PAX6	SPTBN4	0.85636	50.51	0.514	rgb(223,119,120)	1.9902	None
PBX1	TUBB3	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
RFX6	EGR3	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
RORC	BCORL1	0.85636	50.51	0.512	rgb(223,119,120)	1.9902	None
RORC	CPLX2	0.85636	50.51	0.509	rgb(223,120,121)	1.9902	None
SMAD9	PCSK1	0.85636	50.51	0.509	rgb(223,120,121)	1.9902	None
SMAD9	PROX1	0.85636	50.51	0.51	rgb(223,120,121)	1.9902	None
SOX4	CITED2	0.85636	50.51	0.508	rgb(223,120,121)	1.9902	None
SOX4	CLCN4	-0.85636	50.51	-5.1E-01	rgb(106,149,236)	1.9902	None
SOX4	CSF1R	0.85636	50.51	0.508	rgb(223,120,121)	1.9902	None
SOX4	TFPI2	0.85636	50.51	0.508	rgb(223,120,121)	1.9902	None
TFCP2L1	GPR137C	-0.85636	50.51	-5.1E-01	rgb(106,150,236)	1.9902	None
TFCP2L1	REM2	-0.85636	50.51	-5.1E-01	rgb(106,149,237)	1.9902	None
ZNF519	MAGED1	-0.85636	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
ASCL1	GPR148	0.85343	50.5	0.498	rgb(222,122,123)	1.99	None
ASCL2	NPM2	0.85343	50.5	0.498	rgb(222,122,123)	1.99	None
ATF6	SCG2	-0.85343	50.5	-5.0E-01	rgb(107,150,236)	1.99	None
EGR3	GATA2	-0.85343	50.5	-5.0E-01	rgb(109,151,236)	1.99	2,2
EGR3	LRIG1	0.85343	50.5	0.5	rgb(222,122,123)	1.99	None
ETS1	SLC30A4	0.85343	50.5	0.496	rgb(222,122,123)	1.99	None
ETV1	ABCC8	0.85343	50.5	0.496	rgb(222,122,123)	1.99	None
ETV1	NHLH1	-0.85343	50.5	-5.0E-01	rgb(109,151,236)	1.99	None
FEV	MAPK8IP1	0.85343	50.5	0.501	rgb(223,121,122)	1.99	None
FEV	RET	0.85343	50.5	0.501	rgb(223,121,122)	1.99	None
FOXA1	ACOT7	0.85343	50.5	0.505	rgb(223,121,122)	1.99	None
FOXA1	KCNF1	-0.85343	50.5	-5.0E-01	rgb(110,152,236)	1.99	None
FOXP2	CCDC154	0.85343	50.5	0.5	rgb(223,121,122)	1.99	2,2
FOXP2	KCNH7	0.85343	50.5	0.503	rgb(223,121,122)	1.99	None
GLIS2	PSD	0.85343	50.5	0.504	rgb(223,121,122)	1.99	None
LMX1A	HCP5	0.85343	50.5	0.497	rgb(222,122,123)	1.99	None
LMX1B	SPARC	0.85343	50.5	0.497	rgb(222,122,123)	1.99	None
NFAT5	AX748379	0.85343	50.5	0.502	rgb(223,121,122)	1.99	2,2
NFAT5	LOC100216546	0.85343	50.5	0.497	rgb(222,122,123)	1.99	2,2
ONECUT3	AF090102	-0.85343	50.5	-5.0E-01	rgb(108,151,236)	1.99	2,2
PAX6	RTN1	0.85343	50.5	0.497	rgb(222,122,123)	1.99	None
PDX1	ADCY1	0.85343	50.5	0.502	rgb(223,121,122)	1.99	None
RORC	OLFML2B	0.85343	50.5	0.501	rgb(223,121,122)	1.99	None
TFCP2L1	BAI2	-0.85343	50.5	-5.0E-01	rgb(109,151,236)	1.99	2,2
TFCP2L1	FTCD	0.85343	50.5	0.5	rgb(223,121,122)	1.99	None
TFCP2L1	NEUROD1	-0.85343	50.5	-5.0E-01	rgb(108,150,236)	1.99	None
TFCP2L1	SCT	-0.85343	50.5	-5.0E-01	rgb(109,151,236)	1.99	None
ZFHX2	PLCXD3	0.85343	50.5	0.498	rgb(222,122,123)	1.99	None
ZNF492	AX746617	0.85343	50.5	0.501	rgb(223,121,122)	1.99	2,2
ZNF492	CELF5	0.85343	50.5	0.503	rgb(223,121,122)	1.99	None
ARX	CHST8	0.85049	50.49	0.491	rgb(222,123,124)	1.9898	None
ASCL2	STMN3	0.85049	50.49	0.493	rgb(222,123,124)	1.9898	None
ETS1	AADAT	-0.85049	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
ETS1	CTNND1	0.85049	50.49	0.487	rgb(222,124,125)	1.9898	None
ETV1	KIF5A	0.85049	50.49	0.49	rgb(222,123,124)	1.9898	None
ETV1	MYT1	0.85049	50.49	0.489	rgb(222,124,125)	1.9898	None
FEV	GPC6	0.85049	50.49	0.489	rgb(222,124,125)	1.9898	None
FOXA1	ACSL6	-0.85049	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
FOXA1	MAGEA5	-0.85049	50.49	-4.9E-01	rgb(112,153,235)	1.9898	2,2
FOXA1	PCDHA2	0.85049	50.49	0.485	rgb(222,124,125)	1.9898	None
GATA2	CPB1	0.85049	50.49	0.487	rgb(222,124,125)	1.9898	None
GATA6	RTN1	-0.85049	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
HEYL	IGHG1	0.85049	50.49	0.494	rgb(222,123,124)	1.9898	2,2
HSF2	IFI6	-0.85049	50.49	-4.9E-01	rgb(111,153,235)	1.9898	None
LMX1A	GAD2	0.85049	50.49	0.488	rgb(222,124,125)	1.9898	None
LMX1A	UCN3	0.85049	50.49	0.495	rgb(222,123,124)	1.9898	None
MAFA	GFRA3	-0.85049	50.49	-4.9E-01	rgb(111,153,236)	1.9898	None
MXI1	FAM161A	-0.85049	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
NHLH1	FUT7	0.85049	50.49	0.487	rgb(222,124,125)	1.9898	None
NR4A2	TUBB3	-0.85049	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
NR4A3	AK128153	0.85049	50.49	0.486	rgb(222,124,125)	1.9898	2,2
PDX1	MFAP2	0.85049	50.49	0.492	rgb(222,123,124)	1.9898	2,2
RFX6	CERS1	0.85049	50.49	0.494	rgb(222,123,124)	1.9898	None
RORC	CD52	0.85049	50.49	0.493	rgb(222,123,124)	1.9898	None
SOX4	SFTPA2	0.85049	50.49	0.489	rgb(222,124,125)	1.9898	None
SPIB	GNAO1	0.85049	50.49	0.49	rgb(222,123,124)	1.9898	None
TFCP2L1	PCDHB15	0.85049	50.49	0.494	rgb(222,123,124)	1.9898	None
TGIF2	SLC30A4	-0.85049	50.49	-4.9E-01	rgb(112,153,235)	1.9898	None
TP73	NPTXR	0.85049	50.49	0.492	rgb(222,123,124)	1.9898	None
ZFP90	LSAMP	0.85049	50.49	0.487	rgb(222,124,125)	1.9898	None
ZNF846	AK124194	0.85049	50.49	0.491	rgb(222,123,124)	1.9898	2,2
ATF6	CHGB	-0.84756	50.48	-4.8E-01	rgb(113,154,235)	1.9896	None
EGR3	NRXN2	-0.84756	50.48	-4.8E-01	rgb(112,153,235)	1.9896	None
ETV1	JAM3	0.84756	50.48	0.477	rgb(222,126,127)	1.9896	None
GATA2	PTPRN	0.84756	50.48	0.477	rgb(222,126,127)	1.9896	None
GATA4	COL12A1	0.84756	50.48	0.481	rgb(222,125,126)	1.9896	None
GATA4	FGF9	0.84756	50.48	0.481	rgb(222,125,126)	1.9896	None
LTF	CTAGE15	-0.84756	50.48	-4.8E-01	rgb(112,153,235)	1.9896	2,2
MAFB	GATA4	0.84756	50.48	0.479	rgb(222,126,127)	1.9896	None
MXI1	SLC7A2	-0.84756	50.48	-4.8E-01	rgb(114,154,235)	1.9896	None
NKX6-1	TMEM59L	0.84756	50.48	0.484	rgb(222,124,125)	1.9896	2,2
ONECUT1	CELSR3	0.84756	50.48	0.475	rgb(222,126,127)	1.9896	None
PAX4	SYP	0.84756	50.48	0.483	rgb(222,125,126)	1.9896	None
PAX6	KCTD12	0.84756	50.48	0.483	rgb(222,125,126)	1.9896	None
PDX1	HCN4	0.84756	50.48	0.482	rgb(222,125,126)	1.9896	None
PROX1	FLJ38723	0.84756	50.48	0.479	rgb(222,125,126)	1.9896	2,2
RORC	OGFRL1	-0.84756	50.48	-4.8E-01	rgb(113,154,235)	1.9896	None
RORC	TSPAN7	0.84756	50.48	0.478	rgb(222,126,127)	1.9896	None
SOX4	CCDC74B	-0.84756	50.48	-4.8E-01	rgb(114,154,235)	1.9896	None
SOX4	KIF19	0.84756	50.48	0.476	rgb(222,126,127)	1.9896	None
SOX4	SEMA6B	0.84756	50.48	0.481	rgb(222,125,126)	1.9896	None
TEAD1	RBFOX2	0.84756	50.48	0.481	rgb(222,125,126)	1.9896	None
TEAD2	PGA4	0.84756	50.48	0.481	rgb(222,125,126)	1.9896	None
TFCP2L1	RUNDC3A	-0.84756	50.48	-4.8E-01	rgb(113,153,235)	1.9896	None
ZFHX2	SLC30A4	0.84756	50.48	0.485	rgb(222,124,125)	1.9896	None
ZFHX2	ZNF846	0.84756	50.48	0.482	rgb(222,125,126)	1.9896	None
ZFP28	SLC38A5	-0.84756	50.48	-4.8E-01	rgb(114,154,235)	1.9896	None
ZFP82	TTLL6	0.84756	50.48	0.484	rgb(222,125,126)	1.9896	None
ZNF846	AX748379	0.84756	50.48	0.483	rgb(222,125,126)	1.9896	2,2
ZNF846	NOXO1	-0.84756	50.48	-4.8E-01	rgb(114,154,235)	1.9896	None
ZNF846	PGA4	-0.84756	50.48	-4.8E-01	rgb(114,154,235)	1.9896	None
DACH1	AK092048	0.84756	50.48	0.481	rgb(222,125,126)	1.9896	2,2
DACH1	CSH2	0.84756	50.48	0.482	rgb(222,125,126)	1.9896	2,2
ZFP62	FW340024	0.84756	50.48	0.484	rgb(222,125,125)	1.9896	2,2
ARNT2	RGAG4	0.84463	50.47	0.468	rgb(222,128,129)	1.9894	2,2
ASCL2	SCN1B	0.84463	50.47	0.467	rgb(222,128,129)	1.9894	None
ASCL2	UCP2	0.84463	50.47	0.474	rgb(222,126,127)	1.9894	None
ATF6	CENPE	0.84463	50.47	0.466	rgb(222,128,129)	1.9894	None
EGR3	KCNJ11	-0.84463	50.47	-4.7E-01	rgb(114,155,235)	1.9894	None
ETV1	CTPS1	0.84463	50.47	0.468	rgb(222,128,129)	1.9894	None
ETV1	JAKMIP2	0.84463	50.47	0.465	rgb(222,128,129)	1.9894	None
ETV1	QSOX2	0.84463	50.47	0.466	rgb(222,128,129)	1.9894	None
FEV	FAM71E2	0.84463	50.47	0.467	rgb(222,128,129)	1.9894	None
FOXA1	TMOD2	0.84463	50.47	0.474	rgb(222,126,127)	1.9894	None
HSF2	NR4A3	0.84463	50.47	0.474	rgb(222,126,127)	1.9894	None
HSF2	VCAN	0.84463	50.47	0.473	rgb(222,127,128)	1.9894	None
LHX1	LAMP5	0.84463	50.47	0.475	rgb(222,126,127)	1.9894	None
LMX1A	MIR7-3HG	0.84463	50.47	0.473	rgb(222,127,128)	1.9894	None
LMX1B	NACAD	0.84463	50.47	0.468	rgb(222,128,129)	1.9894	None
NEUROD2	PRELP	0.84463	50.47	0.473	rgb(222,127,128)	1.9894	None
NEUROG3	KIF19	0.84463	50.47	0.467	rgb(222,128,129)	1.9894	None
NFAT5	IRF2BP1	-0.84463	50.47	-4.7E-01	rgb(114,155,235)	1.9894	None
NKX6-1	LOC283731	0.84463	50.47	0.466	rgb(222,128,129)	1.9894	2,2
ONECUT2	AX747756	0.84463	50.47	0.474	rgb(222,126,127)	1.9894	2,2
PAX6	GRIN1	0.84463	50.47	0.474	rgb(222,127,127)	1.9894	None
PDX1	FER1L6-AS1	-0.84463	50.47	-4.7E-01	rgb(115,155,235)	1.9894	None
PDX1	TEAD1	-0.84463	50.47	-4.7E-01	rgb(115,155,235)	1.9894	None
PRDM16	CR627206	0.84463	50.47	0.466	rgb(222,128,129)	1.9894	2,2
RFX3	NEFL	-0.84463	50.47	-4.7E-01	rgb(115,155,235)	1.9894	None
RFX6	SFRP1	0.84463	50.47	0.468	rgb(222,128,129)	1.9894	None
TEAD2	TTC7B	0.84463	50.47	0.474	rgb(222,126,127)	1.9894	None
TFCP2L1	MS4A8	-0.84463	50.47	-4.7E-01	rgb(115,155,235)	1.9894	None
TGIF2	ATF5	0.84463	50.47	0.471	rgb(222,127,128)	1.9894	None
ZFHX2	BASP1	0.84463	50.47	0.471	rgb(222,127,128)	1.9894	None
ZFHX2	FAM227A	0.84463	50.47	0.469	rgb(222,127,128)	1.9894	None
ZFP82	FAM171B	0.84463	50.47	0.471	rgb(222,127,128)	1.9894	None
ZNF519	NR2F2-AS1	0.84463	50.47	0.473	rgb(222,127,128)	1.9894	None
ZNF846	KCNF1	-0.84463	50.47	-4.7E-01	rgb(116,155,235)	1.9894	None
ASCL2	SSTR3	0.8417	50.46	0.464	rgb(222,128,129)	1.9892	None
EGR3	PTP4A3	-0.8417	50.46	-4.6E-01	rgb(118,157,234)	1.9892	None
EGR3	SYNM	-0.8417	50.46	-4.6E-01	rgb(118,157,234)	1.9892	None
ETV1	ISLR2	0.8417	50.46	0.459	rgb(222,129,130)	1.9892	None
FEV	DPP10	0.8417	50.46	0.464	rgb(222,128,129)	1.9892	None
GATA2	SAMD11	0.8417	50.46	0.459	rgb(222,129,130)	1.9892	None
GATA4	ACTN3	-0.8417	50.46	-4.6E-01	rgb(118,157,234)	1.9892	None
HES4	TFCP2L1	-0.8417	50.46	-4.6E-01	rgb(117,156,234)	1.9892	None
LMX1A	GPR112	0.8417	50.46	0.463	rgb(222,129,129)	1.9892	2,2
LMX1A	STXBP5L	0.8417	50.46	0.463	rgb(222,128,129)	1.9892	None
NEUROD2	FAM171A2	0.8417	50.46	0.456	rgb(222,130,131)	1.9892	None
NFAT5	AX748371	0.8417	50.46	0.457	rgb(222,130,131)	1.9892	2,2
NHLH1	TMEM61	0.8417	50.46	0.461	rgb(222,129,130)	1.9892	None
NKX6-1	CAND2	0.8417	50.46	0.456	rgb(222,130,131)	1.9892	None
NKX6-1	LINC00907	0.8417	50.46	0.461	rgb(222,129,130)	1.9892	2,2
NR4A2	MXI1	0.8417	50.46	0.464	rgb(222,128,129)	1.9892	None
NR4A2	STMN2	0.8417	50.46	0.465	rgb(222,128,129)	1.9892	None
NR4A3	NPY	0.8417	50.46	0.463	rgb(222,129,130)	1.9892	None
RFX2	RBPMS	0.8417	50.46	0.464	rgb(222,128,129)	1.9892	None
RFX6	MAPK4	0.8417	50.46	0.461	rgb(222,129,130)	1.9892	None
RORC	NHLH1	-0.8417	50.46	-4.6E-01	rgb(117,156,235)	1.9892	None
RORC	NPTX1	0.8417	50.46	0.459	rgb(222,129,130)	1.9892	None
RORC	SHF	0.8417	50.46	0.46	rgb(222,129,130)	1.9892	None
SOX4	MAPK4	0.8417	50.46	0.457	rgb(222,130,131)	1.9892	None
TFCP2L1	RPS6KL1	-0.8417	50.46	-4.6E-01	rgb(116,156,235)	1.9892	None
ASCL1	CADM3	0.83877	50.45	0.455	rgb(222,130,131)	1.989	None
ASCL2	CLSPN	0.83877	50.45	0.452	rgb(222,131,132)	1.989	None
ASCL2	GPC2	0.83877	50.45	0.452	rgb(222,131,132)	1.989	None
EGR3	GRIN1	-0.83877	50.45	-4.5E-01	rgb(118,157,234)	1.989	None
ETV1	EPHA4	0.83877	50.45	0.453	rgb(222,131,131)	1.989	None
ETV1	EPHA8	0.83877	50.45	0.449	rgb(222,131,132)	1.989	None
ETV1	GHRL	0.83877	50.45	0.453	rgb(222,130,131)	1.989	None
ETV1	KIF5C	0.83877	50.45	0.45	rgb(222,131,132)	1.989	2,2
ETV1	SPTBN4	0.83877	50.45	0.453	rgb(222,130,131)	1.989	None
GATA2	NTS	0.83877	50.45	0.448	rgb(222,131,132)	1.989	2,2
GATA4	BTBD11	-0.83877	50.45	-4.5E-01	rgb(120,158,234)	1.989	None
LMX1B	HSPA12A	0.83877	50.45	0.448	rgb(222,131,132)	1.989	None
MAFA	ZFP90	-0.83877	50.45	-4.5E-01	rgb(119,157,234)	1.989	None
MAFB	CPLX2	0.83877	50.45	0.446	rgb(222,132,133)	1.989	None
MAFB	SLC8A1	0.83877	50.45	0.454	rgb(222,130,131)	1.989	None
NR4A3	SH3RF3-AS1	0.83877	50.45	0.446	rgb(222,132,133)	1.989	None
ONECUT1	MTUS2	0.83877	50.45	0.454	rgb(222,130,131)	1.989	None
POU2F2	PCYT1B	0.83877	50.45	0.448	rgb(222,131,132)	1.989	None
RORC	GGT5	0.83877	50.45	0.452	rgb(222,131,132)	1.989	None
RORC	RGS11	0.83877	50.45	0.449	rgb(222,131,132)	1.989	None
RORC	WNT9A	0.83877	50.45	0.451	rgb(222,131,132)	1.989	None
TEAD2	H1FX-AS1	0.83877	50.45	0.454	rgb(222,130,131)	1.989	None
TFCP2L1	ZDHHC8P1	-0.83877	50.45	-4.5E-01	rgb(118,157,234)	1.989	None
TGIF2	GYLTL1B	0.83877	50.45	0.45	rgb(222,131,132)	1.989	2,2
TGIF2	LINC00310	-0.83877	50.45	-4.5E-01	rgb(119,157,234)	1.989	None
ZFP28	IFI44	0.83877	50.45	0.449	rgb(222,131,132)	1.989	None
ZNF492	MAPK10	0.83877	50.45	0.451	rgb(222,131,132)	1.989	None
ZNF846	AX746834	0.83877	50.45	0.454	rgb(222,130,131)	1.989	2,2
MYT1	SEPT3	0.83877	50.45	0.451	rgb(222,131,132)	1.989	2,2
ZNF117	AX746834	0.83877	50.45	0.452	rgb(222,131,132)	1.989	2,2
ZNF853	RAB40A	0.83877	50.45	0.447	rgb(222,132,132)	1.989	2,2
ASCL1	DCX	0.83584	50.44	0.442	rgb(222,132,133)	1.9888	2,2
EGR3	UBE2QL1	-0.83584	50.44	-4.4E-01	rgb(123,160,234)	1.9888	2,2
ETV1	CFC1	0.83584	50.44	0.44	rgb(222,133,134)	1.9888	None
FEV	KCNK17	0.83584	50.44	0.441	rgb(222,133,134)	1.9888	None
FOXA1	PLCXD3	0.83584	50.44	0.44	rgb(222,133,134)	1.9888	None
GATA2	KCNK3	0.83584	50.44	0.439	rgb(222,133,134)	1.9888	None
HES4	C2CD4B	0.83584	50.44	0.439	rgb(222,133,134)	1.9888	None
HSF2	REM2	-0.83584	50.44	-4.4E-01	rgb(121,159,234)	1.9888	None
LHX1	MIR503HG	-0.83584	50.44	-4.4E-01	rgb(122,159,234)	1.9888	None
LHX1	PGF	-0.83584	50.44	-4.4E-01	rgb(122,159,234)	1.9888	None
LHX1	TRPM2	-0.83584	50.44	-4.4E-01	rgb(121,158,234)	1.9888	None
MAFB	SYT5	0.83584	50.44	0.439	rgb(222,133,134)	1.9888	None
NEUROD2	WNT9A	0.83584	50.44	0.442	rgb(222,133,133)	1.9888	None
NFAT5	BC022892	0.83584	50.44	0.436	rgb(222,134,135)	1.9888	2,2
NR4A3	ZNF853	0.83584	50.44	0.437	rgb(222,133,134)	1.9888	None
ONECUT1	GABRB3	0.83584	50.44	0.437	rgb(222,134,134)	1.9888	2,2
POU6F1	FAM110B	-0.83584	50.44	-4.4E-01	rgb(122,159,234)	1.9888	None
RFX3	CNGA3	0.83584	50.44	0.443	rgb(222,132,133)	1.9888	None
RFX6	CNTN3	-0.83584	50.44	-4.4E-01	rgb(120,158,234)	1.9888	None
SOX4	MS4A8	0.83584	50.44	0.438	rgb(222,133,134)	1.9888	None
SOX4	TMOD1	0.83584	50.44	0.436	rgb(222,134,135)	1.9888	None
SPIB	AK5	0.83584	50.44	0.438	rgb(222,133,134)	1.9888	None
TFCP2L1	CNTD2	-0.83584	50.44	-4.4E-01	rgb(123,160,234)	1.9888	None
ZFHX2	REM2	-0.83584	50.44	-4.4E-01	rgb(122,159,234)	1.9888	None
ZFP82	MCF2L	0.83584	50.44	0.439	rgb(222,133,134)	1.9888	None
ZFP90	MAGEA5	-0.83584	50.44	-4.4E-01	rgb(122,159,234)	1.9888	2,2
ZNF519	WNT9A	-0.83584	50.44	-4.4E-01	rgb(121,158,234)	1.9888	None
ZNF846	EID1	-0.83584	50.44	-4.4E-01	rgb(121,159,234)	1.9888	None
ARX	VCAN	0.83291	50.43	0.428	rgb(222,135,136)	1.9886	None
EGR3	PCYT1B	0.83291	50.43	0.434	rgb(222,134,135)	1.9886	None
ETV1	OGFRL1	0.83291	50.43	0.432	rgb(222,135,135)	1.9886	None
ETV1	SCGN	0.83291	50.43	0.426	rgb(222,136,136)	1.9886	None
FOXA2	FLT1	0.83291	50.43	0.427	rgb(222,136,136)	1.9886	None
FOXA2	GFRA1	0.83291	50.43	0.426	rgb(222,136,137)	1.9886	None
FOXA2	MMD2	0.83291	50.43	0.434	rgb(222,134,135)	1.9886	None
HOXB9	PAX6	0.83291	50.43	0.427	rgb(222,136,136)	1.9886	None
HSF2	GPR155	0.83291	50.43	0.432	rgb(222,134,135)	1.9886	None
LMX1B	SLC18A1	0.83291	50.43	0.425	rgb(222,136,137)	1.9886	None
LMX1B	TOX	0.83291	50.43	0.425	rgb(222,136,137)	1.9886	None
NEUROD2	MAP1A	0.83291	50.43	0.434	rgb(222,134,135)	1.9886	None
NHLH1	NPTXR	0.83291	50.43	0.431	rgb(222,135,136)	1.9886	None
NR4A3	CDKN1C	0.83291	50.43	0.425	rgb(222,136,137)	1.9886	None
PAX6	NPTX2	0.83291	50.43	0.426	rgb(222,136,137)	1.9886	None
POU6F1	BIVM-ERCC5	0.83291	50.43	0.425	rgb(222,136,137)	1.9886	None
PRDM16	MYRF	0.83291	50.43	0.427	rgb(222,135,136)	1.9886	None
RFX6	LINC00494	0.83291	50.43	0.425	rgb(222,136,137)	1.9886	None
SOX4	KLK12	0.83291	50.43	0.426	rgb(222,136,136)	1.9886	None
SOX4	PCDHB16	0.83291	50.43	0.427	rgb(222,136,136)	1.9886	2,2
SPIB	PDE2A	0.83291	50.43	0.431	rgb(222,135,135)	1.9886	None
TGIF2	MANEAL	0.83291	50.43	0.426	rgb(222,136,137)	1.9886	None
TGIF2	STK33	0.83291	50.43	0.432	rgb(222,134,135)	1.9886	None
ZFP28	CSH1	-0.83291	50.43	-4.3E-01	rgb(123,160,233)	1.9886	None
ZNF492	SOCS1	-0.83291	50.43	-4.3E-01	rgb(124,160,233)	1.9886	None
ARNT2	MUC5B	-0.82997	50.42	-4.2E-01	rgb(126,162,233)	1.9884	None
ASCL2	PODXL2	0.82997	50.42	0.421	rgb(222,137,137)	1.9884	None
EGR3	SMARCC1	0.82997	50.42	0.421	rgb(222,137,137)	1.9884	None
ETV1	RASD1	0.82997	50.42	0.42	rgb(222,137,138)	1.9884	None
FOXA1	EML1	0.82997	50.42	0.423	rgb(222,136,137)	1.9884	None
FOXP2	CHRNB2	0.82997	50.42	0.422	rgb(222,136,137)	1.9884	None
GATA2	STXBP5L	0.82997	50.42	0.417	rgb(222,137,138)	1.9884	None
LMX1A	ETV1	0.82997	50.42	0.422	rgb(222,136,137)	1.9884	None
MAFB	SGCD	0.82997	50.42	0.416	rgb(222,138,138)	1.9884	None
MLXIPL	ZNF382	0.82997	50.42	0.42	rgb(222,137,138)	1.9884	2,2
