TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
ZNF846	RUSC1-AS1	0.96078	50.85	0.854	rgb(226, 54, 56)	1.997	None
HMGN3	FW340055	-0.96078	50.85	-8.5E-01	rgb( 32,104,249)	1.997	2,2
EBF3	CCDC74B	-0.95816	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
EBF3	SYNGR3	-0.95816	50.84	-8.4E-01	rgb( 34,106,249)	1.9968	None
EGR3	DPEP1	-0.95816	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
ETV1	SCN3B	0.95816	50.84	0.837	rgb(226, 57, 59)	1.9968	None
FEV	AKT3	0.95816	50.84	0.843	rgb(226, 56, 58)	1.9968	None
FEV	SLC25A53	0.95816	50.84	0.844	rgb(226, 56, 57)	1.9968	None
FOXA1	MICAL2	0.95816	50.84	0.836	rgb(226, 57, 59)	1.9968	None
FOXA1	TMPRSS6	-0.95816	50.84	-8.4E-01	rgb( 34,106,249)	1.9968	None
FOXP2	ADD2	0.95816	50.84	0.837	rgb(226, 57, 59)	1.9968	None
FOXP2	STK31	0.95816	50.84	0.835	rgb(226, 57, 59)	1.9968	None
GATA4	RGS16	-0.95816	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
HSF2	HES4	-0.95816	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
LMX1A	ADCY2	0.95816	50.84	0.836	rgb(226, 57, 59)	1.9968	None
MAFA	COL1A2	0.95816	50.84	0.845	rgb(226, 56, 57)	1.9968	None
PBX1	AKR1B1	-0.95816	50.84	-8.4E-01	rgb( 35,107,249)	1.9968	None
PRDM16	HMBOX1	0.95816	50.84	0.843	rgb(226, 56, 58)	1.9968	None
PRDM16	SSPO	0.95816	50.84	0.841	rgb(226, 56, 58)	1.9968	None
TEAD1	CD37	0.95816	50.84	0.842	rgb(226, 56, 58)	1.9968	None
TFCP2L1	MLLT11	-0.95816	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
TGIF2	PHGR1	-0.95816	50.84	-8.4E-01	rgb( 36,107,249)	1.9968	None
ZNF382	FER1L6-AS1	0.95816	50.84	0.84	rgb(226, 57, 58)	1.9968	None
ZNF519	TRIM66	0.95816	50.84	0.844	rgb(226, 56, 58)	1.9968	None
CCDC17	CNTNAP4	0.95816	50.84	0.842	rgb(226, 56, 58)	1.9968	2,2
ZNF514	AK311213	0.95816	50.84	0.836	rgb(226, 57, 59)	1.9968	2,2
ARX	GAD2	0.95555	50.83	0.828	rgb(226, 59, 61)	1.9966	None
ARX	LINC00617	0.95555	50.83	0.826	rgb(226, 59, 61)	1.9966	2,2
ASCL2	STXBP1	0.95555	50.83	0.83	rgb(226, 58, 60)	1.9966	None
ETV1	STXBP5L	0.95555	50.83	0.826	rgb(226, 59, 61)	1.9966	None
FEV	SYT5	0.95555	50.83	0.832	rgb(226, 58, 60)	1.9966	None
FOXD4L5	RGS16	-0.95555	50.83	-8.3E-01	rgb( 37,108,249)	1.9966	None
FOXP2	SCGB1A1	0.95555	50.83	0.827	rgb(226, 59, 61)	1.9966	None
HES4	AHNAK	-0.95555	50.83	-8.3E-01	rgb( 37,108,248)	1.9966	None
HMBOX1	PRDM16	0.95555	50.83	0.827	rgb(226, 59, 61)	1.9966	None
MAFB	KCNMA1	0.95555	50.83	0.828	rgb(226, 59, 61)	1.9966	None
NKX2-2	CPE	0.95555	50.83	0.829	rgb(226, 59, 60)	1.9966	None
NKX6-1	GRIK3	0.95555	50.83	0.828	rgb(226, 59, 61)	1.9966	2,2
ONECUT2	MUC16	0.95555	50.83	0.826	rgb(226, 59, 61)	1.9966	None
PAX4	LSP1	0.95555	50.83	0.831	rgb(226, 58, 60)	1.9966	None
PBX1	RFX3	0.95555	50.83	0.832	rgb(226, 58, 60)	1.9966	None
PDX1	BAMBI	0.95555	50.83	0.834	rgb(226, 58, 59)	1.9966	None
PDX1	CBX2	0.95555	50.83	0.835	rgb(226, 58, 59)	1.9966	None
PDX1	DPF3	-0.95555	50.83	-8.3E-01	rgb( 37,108,248)	1.9966	None
PLAG1	AK091996	0.95555	50.83	0.833	rgb(226, 58, 59)	1.9966	2,2
POU2F2	CXXC4	0.95555	50.83	0.83	rgb(226, 58, 60)	1.9966	None
POU2F2	MUC2	0.95555	50.83	0.835	rgb(226, 58, 59)	1.9966	2,2
RFX6	DPEP1	0.95555	50.83	0.828	rgb(226, 59, 61)	1.9966	None
RFX6	LINC00643	0.95555	50.83	0.826	rgb(226, 59, 61)	1.9966	None
RFX6	PCSK1N	0.95555	50.83	0.827	rgb(226, 59, 61)	1.9966	None
SMAD9	C1QL1	0.95555	50.83	0.829	rgb(226, 59, 60)	1.9966	None
SOX4	RBP2	0.95555	50.83	0.825	rgb(226, 59, 61)	1.9966	None
SPIB	LOC100129175	0.95555	50.83	0.828	rgb(226, 59, 61)	1.9966	2,2
SPIB	NRXN2	0.95555	50.83	0.833	rgb(226, 58, 59)	1.9966	None
TFCP2L1	RAB36	0.95555	50.83	0.829	rgb(226, 59, 60)	1.9966	None
TFCP2L1	REM2	-0.95555	50.83	-8.3E-01	rgb( 36,107,249)	1.9966	None
TFCP2L1	ZFR2	-0.95555	50.83	-8.3E-01	rgb( 37,107,249)	1.9966	2,2
ZNF846	LINC00893	0.95555	50.83	0.829	rgb(226, 59, 60)	1.9966	None
ZNF846	PLEKHH2	0.95555	50.83	0.829	rgb(226, 59, 60)	1.9966	None
ARX	CPT1C	0.95293	50.82	0.824	rgb(226, 60, 61)	1.9964	None
EBF3	WSCD1	0.95293	50.82	0.816	rgb(226, 61, 63)	1.9964	None
EGR3	CD300LF	-0.95293	50.82	-8.2E-01	rgb( 39,109,248)	1.9964	None
EGR3	SMARCA1	0.95293	50.82	0.821	rgb(226, 60, 62)	1.9964	None
ETS1	ATP6V1B1	-0.95293	50.82	-8.2E-01	rgb( 40,109,248)	1.9964	None
FOXA1	CACNB4	-0.95293	50.82	-8.2E-01	rgb( 39,109,248)	1.9964	None
FOXA1	PEX5L	0.95293	50.82	0.816	rgb(226, 61, 63)	1.9964	None
FOXA2	C7	0.95293	50.82	0.823	rgb(226, 60, 61)	1.9964	None
GATA2	GHRL	0.95293	50.82	0.819	rgb(226, 61, 62)	1.9964	None
HSF2	MYEF2	0.95293	50.82	0.817	rgb(226, 61, 63)	1.9964	None
LMX1A	CCNA1	0.95293	50.82	0.824	rgb(226, 60, 61)	1.9964	2,2
LMX1B	MSI1	0.95293	50.82	0.818	rgb(226, 61, 62)	1.9964	None
LMX1B	SLC6A16	0.95293	50.82	0.824	rgb(226, 60, 61)	1.9964	None
MXI1	RAB36	-0.95293	50.82	-8.2E-01	rgb( 40,109,248)	1.9964	None
NR4A3	CFC1B	0.95293	50.82	0.816	rgb(226, 61, 63)	1.9964	None
PAX4	SLC38A3	0.95293	50.82	0.821	rgb(226, 60, 62)	1.9964	None
PAX6	NPTX2	0.95293	50.82	0.816	rgb(226, 61, 63)	1.9964	None
PBX1	TMEM151A	-0.95293	50.82	-8.2E-01	rgb( 38,108,248)	1.9964	None
PDX1	AKR1B1	-0.95293	50.82	-8.2E-01	rgb( 40,109,248)	1.9964	None
PDX1	IFI6	0.95293	50.82	0.819	rgb(226, 61, 62)	1.9964	None
RFX3	CCDC28B	-0.95293	50.82	-8.2E-01	rgb( 38,108,248)	1.9964	None
SMAD9	IRF2BP1	-0.95293	50.82	-8.2E-01	rgb( 39,109,248)	1.9964	None
SMAD9	PHYHIP	0.95293	50.82	0.819	rgb(226, 61, 62)	1.9964	None
SOX4	COL16A1	0.95293	50.82	0.821	rgb(226, 60, 62)	1.9964	None
SOX4	PHGR1	0.95293	50.82	0.823	rgb(226, 60, 61)	1.9964	None
SOX4	ZCCHC18	0.95293	50.82	0.824	rgb(226, 60, 61)	1.9964	None
TFCP2L1	SYNE2	0.95293	50.82	0.817	rgb(226, 61, 63)	1.9964	None
TGIF2	TCEAL1	-0.95293	50.82	-8.2E-01	rgb( 39,109,248)	1.9964	None
ZNF492	DENND2A	0.95293	50.82	0.817	rgb(226, 61, 62)	1.9964	None
ZNF846	ZNF518A	0.95293	50.82	0.817	rgb(226, 61, 63)	1.9964	None
ARNT2	LMX1B	0.95032	50.81	0.805	rgb(226, 63, 65)	1.9962	None
ELF4	EVA1A	-0.95032	50.81	-8.1E-01	rgb( 40,109,248)	1.9962	None
ETS1	HMGN3	-0.95032	50.81	-8.1E-01	rgb( 40,109,248)	1.9962	None
ETV1	KCNB2	0.95032	50.81	0.814	rgb(226, 62, 63)	1.9962	None
FOXA1	TMOD1	-0.95032	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
FOXJ1	COL6A4P2	-0.95032	50.81	-8.1E-01	rgb( 42,110,248)	1.9962	None
LMX1A	GIP	0.95032	50.81	0.808	rgb(226, 63, 64)	1.9962	None
LMX1A	SCG2	0.95032	50.81	0.807	rgb(226, 63, 65)	1.9962	None
LTF	GRIK3	-0.95032	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	2,2
MAFA	STK31	-0.95032	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
MAFB	SCGB1A1	0.95032	50.81	0.811	rgb(226, 62, 64)	1.9962	None
MAFB	TSPAN7	0.95032	50.81	0.814	rgb(226, 61, 63)	1.9962	None
MXI1	ARL4D	0.95032	50.81	0.811	rgb(226, 62, 64)	1.9962	None
NEUROD1	ATOH8	0.95032	50.81	0.809	rgb(226, 63, 64)	1.9962	None
NEUROD1	CLPS	0.95032	50.81	0.811	rgb(226, 62, 64)	1.9962	None
NEUROD1	PDE2A	0.95032	50.81	0.81	rgb(226, 62, 64)	1.9962	None
NR4A2	CIT	-0.95032	50.81	-8.1E-01	rgb( 42,110,248)	1.9962	None
PBX3	PTPRT	0.95032	50.81	0.807	rgb(226, 63, 64)	1.9962	None
PDX1	HOPX	-0.95032	50.81	-8.1E-01	rgb( 40,110,248)	1.9962	None
RFX6	ELFN1	0.95032	50.81	0.815	rgb(226, 61, 63)	1.9962	None
RORC	NOXO1	0.95032	50.81	0.811	rgb(226, 62, 64)	1.9962	None
SMAD9	MTSS1	0.95032	50.81	0.812	rgb(226, 62, 64)	1.9962	None
SOX4	LONRF2	-0.95032	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
SPIB	RFX6	0.95032	50.81	0.808	rgb(226, 63, 64)	1.9962	None
TEAD1	ATF7IP	0.95032	50.81	0.811	rgb(226, 62, 64)	1.9962	None
TET1	TRIM35	0.95032	50.81	0.81	rgb(226, 62, 64)	1.9962	None
TFCP2L1	CACNA1C	-0.95032	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
TFCP2L1	MAFF	-0.95032	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
TGIF2	GDF11	0.95032	50.81	0.808	rgb(226, 63, 64)	1.9962	None
TGIF2	NCS1	0.95032	50.81	0.809	rgb(226, 62, 64)	1.9962	None
ZFHX2	ZNF514	0.95032	50.81	0.812	rgb(226, 62, 64)	1.9962	None
ZNF846	GOLGA7B	-0.95032	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
CCDC17	THRA1	0.95032	50.81	0.81	rgb(226, 62, 64)	1.9962	2,2
ASCL1	KCNF1	-0.9477	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
ASCL2	FER1L6-AS1	-0.9477	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
ASCL2	PNMAL1	0.9477	50.8	0.8	rgb(226, 64, 66)	1.996	2,2
ATF6	NAT14	-0.9477	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
ATF6	NOXO1	-0.9477	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
ATF6	USP6	-0.9477	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
E2F7	ADM5	0.9477	50.8	0.795	rgb(226, 65, 67)	1.996	None
E2F7	ASIC1	0.9477	50.8	0.799	rgb(226, 64, 66)	1.996	None
ELF4	SST	0.9477	50.8	0.799	rgb(226, 64, 66)	1.996	None
ETV1	GFRA1	0.9477	50.8	0.803	rgb(226, 64, 65)	1.996	None
ETV1	IGSF10	0.9477	50.8	0.805	rgb(226, 63, 65)	1.996	None
ETV1	NCS1	0.9477	50.8	0.805	rgb(226, 63, 65)	1.996	None
FEV	FAM181B	0.9477	50.8	0.796	rgb(226, 65, 67)	1.996	2,2
FOXA1	PCDHB10	0.9477	50.8	0.802	rgb(226, 64, 65)	1.996	2,2
FOXA2	SCGB1A1	0.9477	50.8	0.801	rgb(226, 64, 66)	1.996	None
FOXD4L5	CDH5	-0.9477	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
FOXD4L5	STRC	0.9477	50.8	0.804	rgb(226, 63, 65)	1.996	None
FOXJ1	CCDC146	-0.9477	50.8	-8.0E-01	rgb( 43,111,248)	1.996	None
GATA2	CLCA4	0.9477	50.8	0.798	rgb(226, 65, 66)	1.996	None
GATA6	CORO2B	-0.9477	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
GATA6	SPRED3	-0.9477	50.8	-8.0E-01	rgb( 43,111,248)	1.996	None
HIC1	CABP4	-0.9477	50.8	-8.0E-01	rgb( 42,111,248)	1.996	None
LHX1	FAM171B	-0.9477	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
LMX1A	AB074188	0.9477	50.8	0.795	rgb(226, 65, 67)	1.996	2,2
LMX1B	ARNT2	0.9477	50.8	0.799	rgb(226, 64, 66)	1.996	None
MAFA	BCRP3	0.9477	50.8	0.799	rgb(226, 64, 66)	1.996	None
MXI1	ETS1	0.9477	50.8	0.797	rgb(226, 65, 66)	1.996	None
NEUROD1	DACT1	0.9477	50.8	0.8	rgb(226, 64, 66)	1.996	None
NHLH1	GOLGA7B	0.9477	50.8	0.797	rgb(226, 65, 66)	1.996	None
NR4A2	FAM13A-AS1	0.9477	50.8	0.803	rgb(226, 64, 65)	1.996	None
NR4A2	FGF17	-0.9477	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
ONECUT2	KLK12	-0.9477	50.8	-8.0E-01	rgb( 44,111,247)	1.996	None
ONECUT3	MSH5	0.9477	50.8	0.796	rgb(226, 65, 67)	1.996	None
PDX1	E2F7	-0.9477	50.8	-8.0E-01	rgb( 42,111,248)	1.996	None
PDX1	NCS1	0.9477	50.8	0.795	rgb(226, 65, 67)	1.996	None
PDX1	TET1	-0.9477	50.8	-8.0E-01	rgb( 44,111,247)	1.996	None
PRDM16	HCN4	0.9477	50.8	0.798	rgb(226, 65, 66)	1.996	None
RFX3	KCNQ1OT1	0.9477	50.8	0.803	rgb(226, 64, 65)	1.996	None
RFX3	VSTM2L	-0.9477	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
RFX6	VWA5B2	0.9477	50.8	0.796	rgb(226, 65, 67)	1.996	None
RORC	HSPA6	0.9477	50.8	0.8	rgb(226, 64, 66)	1.996	None
SMAD9	LRP4-AS1	0.9477	50.8	0.805	rgb(226, 63, 65)	1.996	None
SOX4	AMPD3	0.9477	50.8	0.801	rgb(226, 64, 66)	1.996	None
SOX4	MUC15	0.9477	50.8	0.797	rgb(226, 65, 66)	1.996	None
SPIB	MAGED1	-0.9477	50.8	-8.0E-01	rgb( 44,111,247)	1.996	None
TEAD1	STARD4-AS1	0.9477	50.8	0.801	rgb(226, 64, 66)	1.996	None
TET1	APBB2	0.9477	50.8	0.8	rgb(226, 64, 66)	1.996	None
TGIF2	CHRM4	0.9477	50.8	0.797	rgb(226, 65, 66)	1.996	None
ZFHX2	ADCY1	0.9477	50.8	0.8	rgb(226, 64, 66)	1.996	None
ZNF519	PLGLB2	0.9477	50.8	0.795	rgb(226, 65, 67)	1.996	2,2
ASCL1	KLHL32	0.94509	50.79	0.794	rgb(226, 65, 67)	1.9958	None
ASCL2	SMOC1	0.94509	50.79	0.794	rgb(226, 65, 67)	1.9958	None
ATF6	NCALD	-0.94509	50.79	-7.9E-01	rgb( 45,112,247)	1.9958	None
CXXC4	CECR6	0.94509	50.79	0.794	rgb(226, 65, 67)	1.9958	2,2
EBF3	SRSF12	0.94509	50.79	0.788	rgb(226, 66, 68)	1.9958	2,2
EGR3	FOXJ1	0.94509	50.79	0.789	rgb(226, 66, 68)	1.9958	None
ELF4	FAIM2	-0.94509	50.79	-7.9E-01	rgb( 45,113,247)	1.9958	None
FEV	KCNH6	0.94509	50.79	0.786	rgb(226, 67, 68)	1.9958	None
FEV	PPP1R1A	0.94509	50.79	0.793	rgb(226, 66, 67)	1.9958	None
FEV	TMEM151B	0.94509	50.79	0.791	rgb(226, 66, 67)	1.9958	None
FOXA1	PMP22	-0.94509	50.79	-7.9E-01	rgb( 45,113,247)	1.9958	None
FOXA2	CD70	0.94509	50.79	0.789	rgb(226, 66, 68)	1.9958	None
FOXD4L5	LRIG1	-0.94509	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
GATA4	TRPM3	-0.94509	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
HSF2	KCNIP3	-0.94509	50.79	-7.9E-01	rgb( 47,113,247)	1.9958	None
ISL1	TMEM196	0.94509	50.79	0.786	rgb(226, 67, 68)	1.9958	None
LMX1B	CTTNBP2	0.94509	50.79	0.795	rgb(226, 65, 67)	1.9958	None
MAFA	COL12A1	-0.94509	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
MAFA	GADD45A	0.94509	50.79	0.785	rgb(226, 67, 69)	1.9958	None
MAFB	KIF5A	0.94509	50.79	0.792	rgb(226, 66, 67)	1.9958	None
MAFB	NKX6-1	0.94509	50.79	0.791	rgb(226, 66, 68)	1.9958	None
NEUROG3	WIF1	0.94509	50.79	0.785	rgb(226, 67, 69)	1.9958	None
NKX2-2	GRASP	0.94509	50.79	0.793	rgb(226, 66, 67)	1.9958	None
NR4A3	MMP2	0.94509	50.79	0.794	rgb(226, 65, 67)	1.9958	None
PAX4	CYGB	0.94509	50.79	0.788	rgb(226, 67, 68)	1.9958	None
PBX3	SAMD5	0.94509	50.79	0.792	rgb(226, 66, 67)	1.9958	None
PDX1	FCGBP	0.94509	50.79	0.788	rgb(226, 67, 68)	1.9958	None
PRDM16	BEX2	-0.94509	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
RFX6	AMER3	0.94509	50.79	0.789	rgb(226, 66, 68)	1.9958	None
RFX6	LY6H	0.94509	50.79	0.792	rgb(226, 66, 67)	1.9958	None
RORC	ATP13A4	-0.94509	50.79	-7.9E-01	rgb( 45,113,247)	1.9958	None
RORC	GDF11	0.94509	50.79	0.79	rgb(226, 66, 68)	1.9958	None
RORC	PDE6B	0.94509	50.79	0.787	rgb(226, 67, 68)	1.9958	None
SMAD9	COL16A1	0.94509	50.79	0.788	rgb(226, 67, 68)	1.9958	None
SMAD9	SCN1B	0.94509	50.79	0.789	rgb(226, 66, 68)	1.9958	None
TP73	ITGA7	0.94509	50.79	0.795	rgb(226, 65, 67)	1.9958	None
ZFHX2	NFASC	0.94509	50.79	0.795	rgb(226, 65, 67)	1.9958	None
ZFHX2	SBK1	0.94509	50.79	0.788	rgb(226, 67, 68)	1.9958	None
ZFP28	LIPC	-0.94509	50.79	-7.9E-01	rgb( 47,113,247)	1.9958	None
ZFP82	GOLGA8B	0.94509	50.79	0.788	rgb(226, 66, 68)	1.9958	None
ZFP82	HLF	0.94509	50.79	0.786	rgb(226, 67, 68)	1.9958	None
ZNF846	FDPSP2	0.94509	50.79	0.789	rgb(226, 66, 68)	1.9958	None
ZNF846	GPR137C	0.94509	50.79	0.791	rgb(226, 66, 67)	1.9958	None
SIM1	PAK3	0.94509	50.79	0.789	rgb(226, 66, 68)	1.9958	2,2
ETV1	BEX2	0.94247	50.78	0.778	rgb(226, 68, 70)	1.9956	None
ETV1	ERO1LB	0.94247	50.78	0.778	rgb(226, 68, 70)	1.9956	2,2
ETV1	KCNH8	0.94247	50.78	0.777	rgb(226, 69, 70)	1.9956	None
FEV	C1QL1	0.94247	50.78	0.78	rgb(226, 68, 70)	1.9956	None
FOXA1	COL12A1	0.94247	50.78	0.783	rgb(226, 68, 69)	1.9956	None
FOXP2	FAM110B	0.94247	50.78	0.781	rgb(226, 68, 69)	1.9956	None
GATA2	ABCC8	0.94247	50.78	0.776	rgb(226, 69, 70)	1.9956	None
GATA4	PDX1	0.94247	50.78	0.783	rgb(226, 67, 69)	1.9956	None
GATA4	TRIM35	0.94247	50.78	0.778	rgb(226, 68, 70)	1.9956	None
LHX1	MMP11	0.94247	50.78	0.778	rgb(226, 68, 70)	1.9956	None
LMX1A	TPH1	0.94247	50.78	0.783	rgb(226, 67, 69)	1.9956	None
LMX1B	FOXP2	0.94247	50.78	0.781	rgb(226, 68, 69)	1.9956	None
NKX2-2	PTPN22	-0.94247	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
NR4A3	MCF2L	0.94247	50.78	0.783	rgb(226, 67, 69)	1.9956	None
ONECUT1	ACSL6	0.94247	50.78	0.782	rgb(226, 68, 69)	1.9956	None
PBX1	CCK	-0.94247	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
PBX3	LDHD	-0.94247	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
PDX1	CTXN1	0.94247	50.78	0.78	rgb(226, 68, 70)	1.9956	None
PDX1	SPC25	-0.94247	50.78	-7.8E-01	rgb( 49,115,246)	1.9956	None
PLAG1	BX648496	0.94247	50.78	0.776	rgb(226, 69, 70)	1.9956	2,2
PRDM16	NKTR	0.94247	50.78	0.777	rgb(226, 69, 70)	1.9956	None
PRDM16	RTEL1	0.94247	50.78	0.784	rgb(226, 67, 69)	1.9956	None
RFX6	IQCA1	0.94247	50.78	0.78	rgb(226, 68, 70)	1.9956	None
RORC	PRKXP1	-0.94247	50.78	-7.8E-01	rgb( 49,115,246)	1.9956	None
RORC	RCOR2	0.94247	50.78	0.784	rgb(226, 67, 69)	1.9956	None
SIX2	SVOP	0.94247	50.78	0.777	rgb(226, 69, 70)	1.9956	None
SOX4	CCDC88A	-0.94247	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
SOX4	MEX3A	0.94247	50.78	0.782	rgb(226, 68, 69)	1.9956	None
SOX4	NALCN	-0.94247	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
SOX4	ZNF883	-0.94247	50.78	-7.8E-01	rgb( 47,113,247)	1.9956	None
TEAD1	DLC1	0.94247	50.78	0.775	rgb(226, 69, 71)	1.9956	None
TFCP2L1	KSR2	0.94247	50.78	0.785	rgb(226, 67, 69)	1.9956	None
TFCP2L1	SPDYE5	0.94247	50.78	0.776	rgb(226, 69, 70)	1.9956	None
TFCP2L1	TNFRSF6B	-0.94247	50.78	-7.8E-01	rgb( 49,115,246)	1.9956	None
ZNF519	AX747158	0.94247	50.78	0.782	rgb(226, 68, 69)	1.9956	2,2
ZNF519	HERC2P4	0.94247	50.78	0.779	rgb(226, 68, 70)	1.9956	None
ZNF519	NFAT5	0.94247	50.78	0.776	rgb(226, 69, 70)	1.9956	None
ZNF519	PTPN22	0.94247	50.78	0.775	rgb(226, 69, 71)	1.9956	None
ZNF846	RBFOX2	0.94247	50.78	0.784	rgb(226, 67, 69)	1.9956	None
ZNF846	SERPINA10	-0.94247	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
GRHL3	CR627206	-0.94247	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	2,2
ARNT2	AKT3	0.93986	50.77	0.774	rgb(226, 69, 71)	1.9954	None
ARNT2	HMP19	0.93986	50.77	0.775	rgb(226, 69, 71)	1.9954	2,2
ASCL2	SDK2	0.93986	50.77	0.768	rgb(225, 70, 72)	1.9954	None
E2F7	TMEM169	-0.93986	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
ELF4	CITED1	-0.93986	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
ELF4	CTNND1	0.93986	50.77	0.774	rgb(226, 69, 71)	1.9954	None
ETS1	HHEX	-0.93986	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
FEV	DENND2A	0.93986	50.77	0.773	rgb(226, 69, 71)	1.9954	None
FOXA2	MUC17	-0.93986	50.77	-7.7E-01	rgb( 50,116,246)	1.9954	None
GATA4	MYEF2	-0.93986	50.77	-7.7E-01	rgb( 51,116,246)	1.9954	None
HEY1	MUC5AC	-0.93986	50.77	-7.7E-01	rgb( 51,116,246)	1.9954	2,2
ISL1	MIAT	0.93986	50.77	0.767	rgb(225, 71, 72)	1.9954	None
MAFA	CCK	0.93986	50.77	0.769	rgb(225, 70, 72)	1.9954	None
MAFA	MSI1	0.93986	50.77	0.774	rgb(226, 69, 71)	1.9954	None
MAFA	SLC6A16	0.93986	50.77	0.77	rgb(225, 70, 72)	1.9954	None
ONECUT1	ST6GALNAC5	0.93986	50.77	0.773	rgb(225, 69, 71)	1.9954	None
ONECUT2	HNF1A-AS1	0.93986	50.77	0.766	rgb(225, 71, 72)	1.9954	None
ONECUT2	KIAA1328	0.93986	50.77	0.767	rgb(225, 70, 72)	1.9954	None
ONECUT2	ZFHX2	0.93986	50.77	0.765	rgb(225, 71, 72)	1.9954	None
PBX1	ZMYM2	0.93986	50.77	0.773	rgb(226, 69, 71)	1.9954	None
PBX3	CACNA1G	-0.93986	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
PDX1	CLSPN	-0.93986	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
PDX1	UPK2	0.93986	50.77	0.767	rgb(225, 70, 72)	1.9954	None
RFX6	CACNG4	0.93986	50.77	0.772	rgb(225, 70, 71)	1.9954	None
RORC	GNAO1	0.93986	50.77	0.773	rgb(226, 69, 71)	1.9954	None
RORC	LINC00939	-0.93986	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
SMAD9	CBFA2T3	0.93986	50.77	0.77	rgb(225, 70, 72)	1.9954	None
SOX4	INSM1	0.93986	50.77	0.767	rgb(225, 70, 72)	1.9954	None
SOX4	NKAIN1	0.93986	50.77	0.767	rgb(225, 70, 72)	1.9954	None
SPIB	MDK	0.93986	50.77	0.766	rgb(225, 71, 72)	1.9954	None
TFCP2L1	PLAC4	0.93986	50.77	0.766	rgb(225, 71, 72)	1.9954	None
ZFHX2	KIAA1549	0.93986	50.77	0.774	rgb(226, 69, 71)	1.9954	None
ZFP69B	TLE3	-0.93986	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
ZNF846	BC010924	0.93986	50.77	0.774	rgb(226, 69, 71)	1.9954	2,2
ZNF846	CABP4	0.93986	50.77	0.772	rgb(225, 70, 71)	1.9954	None
ZNF846	FER1L4	0.93986	50.77	0.774	rgb(226, 69, 71)	1.9954	None
ZNF846	SPDYE7P	0.93986	50.77	0.769	rgb(225, 70, 72)	1.9954	None
ATOH8	BAI1	0.93986	50.77	0.769	rgb(225, 70, 72)	1.9954	2,2
ELF4	SMTNL2	-0.93724	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
ETS1	EXOSC4	-0.93724	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
ETV1	LRP1B	0.93724	50.76	0.758	rgb(225, 72, 74)	1.9952	None
FEV	IL17C	0.93724	50.76	0.765	rgb(225, 71, 72)	1.9952	None
FEV	NACAD	0.93724	50.76	0.761	rgb(225, 72, 73)	1.9952	None
FEV	STMN2	0.93724	50.76	0.762	rgb(225, 71, 73)	1.9952	None
FOXA1	BASP1	0.93724	50.76	0.756	rgb(225, 73, 74)	1.9952	None
FOXA1	CELA3A	-0.93724	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
FOXA2	ACBD7	0.93724	50.76	0.758	rgb(225, 72, 74)	1.9952	None
FOXD4L5	CCDC146	0.93724	50.76	0.755	rgb(225, 73, 74)	1.9952	None
