	ADNP	AEBP1	AKNA	ARNT2	ARX	ASCL1	ASCL2	ATF5	ATF6	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	EGR3	ELF4	ETS1	ETV1	FEV	FOXA1	FOXA2	FOXD4L5	FOXJ1	FOXP2	GATA2	GATA4	GATA6	GLIS2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HIF1A	HLF	HMBOX1	HMGN3	HOMEZ	HOXB9	HSF2	INSM1	ISL1	JAZF1	KCNIP3	LHX1	LMX1A	LMX1B	LTF	MAFA	MAFB	MAFF	MLXIPL	MXI1	MYRF	MYSM1	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NKX2-2	NKX6-1	NPAS3	NR4A2	NR4A3	ONECUT1	ONECUT2	ONECUT3	PAX4	PAX6	PBX1	PBX3	PDX1	PLAG1	POU2F2	POU5F1	POU6F1	PRDM16	PROX1	RFX2	RFX3	RFX6	RORC	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TEAD1	TEAD2	TET1	TFCP2L1	TGIF2	TP73	TSHZ1	ZBTB25	ZBTB4	ZFHX2	ZFP2	ZFP28	ZFP62	ZFP69B	ZFP82	ZFP90	ZFP92	ZNF117	ZNF382	ZNF492	ZNF514	ZNF518A	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
SEZ6	0	0	0	0	-0.82841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49404	0	0	0.45387	0	0	0.69285	0	0	0.80087	0	0.85089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.50942	0	0	0	0	0	0	0	0	0	0.83151	0	0	0	0	0	0	0	0	0.97457	0	0	0	0	0	0	0	0	0	0	0	0.41593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80687	0.8234	-0.42793	0.49642	0	0	0	0	-0.55165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.52145	0	0
SEZ6L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63659	0.74164	0	-0.85431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34044	-0.68562	0	0	0	0.68304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69102	0	-0.84926	0.63607	0	0	0	0	0	0	0	0	0	0	0	0	-0.71744	0	0	0	0	0	-0.40008	0	0	0	0	0.4654	0	0	0	0	0	0	0	0	0	0	0	0
SFMBT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40822	0	0	0.47819	0	0	-0.4095	0	-0.90127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36126	0	-0.66357	0	-0.50981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.33766	0	0	0	0	-0.48236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90306	0	0	0	0	0	0	0	0	0	0	0	0
SFRP1	0	0	0	0	-0.42642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.86909	0	0.90306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34335	0.89019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99225	0	0	0	0	0	0	-0.67259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.64152	0	0.47052	0	0
SFTPA2	0	0	0	0	-0.73866	0	0.60461	0	0	0	0	0	0	0	0	0	0	0	0	0.45268	0	0.61418	0	0	0	-0.37116	-0.6948	0	0.86909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6091	0	0	0	0	-0.90882	0.46122	0	0	0	0	0	0	0	0	0	0	-0.38081	0	0	0	0	0	0	0	-0.61236	0	0	0	0.67632	0	0	0	0	-0.96869	0	0	0	0	0.71883	0	0	0	0	0.8888	0	0	0	0	0	0.60119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55769	0	-0.8828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99646	0	0	0	0	0	0	-0.82841	0.83075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65618	0	0	0	0	0	0	0	0	0	0	0	0.82729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.83925	0	0	0	0	0	0	0
SGOL1-AS1	0	0	0	0	0	0	0	0	0	0.89472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60556	0	0	0.67	0	0	0	0	0.58788	0	0	0	0	0	0	0	0	0	0	0.36869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88673	0	0	0	0	0	0	-0.43719	0	0	0	0	0	0	0.42829	0	0	0	0	0	0	0	0	0	0	0.58888	0	0	0	0.52094	0	0	0	0	0	0.39106	0	0	0	0	0.72578	0	0	0	0	0	0	-0.4358	0	0	0	0.66861	0	0	0	0.45133	0.46937	0	0	0	-0.52145	0	0	0	0	0	0	0	0	-0.63794	0	-0.39388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH2D3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.65177	0	0	0	0	0	0	-0.70262	0	0	0	0	0.34867	0	0.36567	0	0	0.92912	0	0	0	0	0	0	0	0	0	0	0	0.34954	0	0	0.34017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33425	0	0	0	0	0	0.76468	0.45924	0	0	0	0	0	0	0.42483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH3BP5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.78876	-0.32106	0	0	0	0.3091	-0.33262	0	0	0	-0.35709	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4969	0.32555	0	0	0	0	0	0.44037	0.90505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96329	-0.73723	0	0	0	0	0	0	0	0	0.3114	0	0	0	0	0	0	0	0	0	0	0	0.38518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.76877	0	0	0	0	0	0	0	0	0	0	0	0
SH3RF3	0	0	0	0	0	0	0.98915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.79058	0	0	0	0.97028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53607	0	0	0	0	0.34895	0	0	0	0	0	0	0	0.9654	0	0	0.98073	0	0	0	0	0	0	-0.84636	0.43401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44855	0	0.91196	0	0	-0.59027	0	0	0.46798	0	0	0	0	0	-0.71049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH3RF3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.36126	0	0.80318	0	-0.58788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71911	0	0	0	0	0	0	0	0	0	0	0	0.5064	0	0	-0.92912	0.83687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70159	0	0	0	0	0.60942	0	0.34772	0	0	0	0.83262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH3TC2	0	0	0	0	-0.8828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7149	0	0	0	0.31104	0	0	0	-0.45193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45193	0	0	0	0	0	0	-0.55348	0	0	0	0.86373	0	0	0	0	0	0	0	0	0	0	0	0	0.68733	0	-0.45077	0	0	0	0.5263	0.51796	0	-0.44279	0	-0.88498	-0.71458	0	0	-0.42392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70262
SHC3	0	0	0	0	-0.58653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.60032	0	-0.33162	-0.83262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.59213	0	0	0	0	-0.38919	0.58538	0.47203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68733	0	0	0	0	0.79762	0.67	0	0	0	0	0.40437	0	0	0	0	0	0	-0.79853	0	0	0	0	0	0	0	0	-0.39778	0	0	0	0	0	0	0	0	0	0	0	0	-0.62193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHF	0	0	0	0	0	0.62813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.31776	0	0	0	0	0	-0.84164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.31657	0	0	0	0.86512	0	0	0	0	0	0	0	0	0	0.95979	0	0.7058	0	0	0	0	-0.84164	0	0	0	0	-0.38502	0	0	0	0	0	0.40401	0	0	0	0	0.84076	0	0	0	0	0.7435	0	0	0	0	0	0.70465	0	0.99317	0	0	0	0	0	0	0	-0.43401	0	0	0	0	0	0	0	0	0	0	0	0	0
SHISA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.32817	0	0	0	0	0	0	0	-0.91653	0	0	0	0	0	0	0	0	-0.64756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4762	0	0	0	0	0	0	0	0	0	0	0.52749	0.70385	0	0	0	0.75252	0.73834	0	0
SIDT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68681	0	0	0	0	0.53405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95797	0.32956	0	0	0	0	0	-0.53949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4294	0	0	-0.40091	0	0.66222	0	0	0	0	0	0.57286	0	0.71883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6265	0.31208	0.75395	0.53127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61176	0.63353	0	0	0	0	0.98613	0	0	0	0	0.99468	0	0	0	0.72098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67803	0	0	0	0	0	0	0	0	0	0	0	0	0
SIRPA	0	0	0	0	-0.32956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47159	-0.67449	0	0	0	0	0.60739	0.58232	0	0	0	0	0	0	0	0	0	0	0.35292	0	0	0	-0.63794	0	0	0	0	0	0.37954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63242	0	0	0	0	0	0	0	0.50262	0.87847	-0.32427	-0.55018	0	0	0	0	0	0	0	0	0.80318	0	0	0	0.63	0.48586	0	0	0	0	0	0	-0.36746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31343	0	0	0.52789	-0.78462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.85431	0	0	0	0	-0.40123	0.49785	0	0	0.74986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44342	0	0	0	0	0	-0.58133	0	-0.71986	0	0	0	0	0	0	0	0	0.61712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.78431	0	0
SLC12A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.37755	0	0	0	0	0	0	0	0	0	0	0	0	0.8141	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.59909	0.67839	0	0	0	0	0	0	0	0.41887	0.68021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7472	0	0	0	0	0.85836	0	-0.81108	0	0	0	0	0	0	0	0	0	0.9654	0	0	0	0	-0.81267	-0.87286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34772	0	0
SLC14A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45884	0	0	0	-0.67024	0	-0.33425	0	0	0.90127	-0.75252	0	0.92229	0.62368	-0.71784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79058	0	-0.51224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.72161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC14A2	0	0	0	0	0	-0.36762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.46007	0	0	0	0	0.66468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.46992	0	0.3091	0	0.35709	-0.86373	0	0	0	-0.71577	0	-0.64378	0	0.53512	0	0	0	0	0	0	0	-0.38518	0	0	0	-0.35129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC16A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70159	0	0	0	0.55725	0	0.64203	0.8263	0	-0.82932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.71085	0	0	0	0	0	0	0	0	0.88498	0.58085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98347	0	0	0	0	0	0	0	0	-0.68085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC18A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67485	0	0	0.99869	0	0	0	0	0.8176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4269	0.8263	0	-0.97143	-0.67839	0	0	0	0	0	0	0	0	0.99468	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.94172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.99468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC1A2	0	0	0	0	0	0.91422	0.41998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.32193	0.86909	0	0.60679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73238	0	0	0	0.90306	0	0	0	0	0	0	0	0	0.52463	0	0	0	0	0.45042	0	0	0	0	-0.94172	0.84636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87612	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.31013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50111	0	0	0	0	0	0	0	0.31959	0	0.42714	-0.73973	0	0	0	0	0	0	-0.5143	0	0.72654	0	0.46341	-0.67485	0	0	-0.56103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82213	0	0	0	0	0	0	0	0.618	0	0	0	0	0.93548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A17	0	0	0	0	0	0	0	0	-0.71629	0	0	0	0	0	0	0	0	0	0	0.8828	0.8054	0	0.76369	0	0	0	0	0	0	0.98073	-0.82932	-0.73027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.83421	0	0	0	0	0	0	0	0	0.63441	0.45983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.69913	0	0	0	0	0	0	0	0	0	0	0	0	-0.94172	0	0
SLC25A27	0	0	0	0	0	-0.51498	0.70385	0	0	0	0	0	0	0	0	0	0	0	0	0.6497	0	-0.80818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63981	0	0	0	0	0	0	0	0	0	0	0	0	0.9559	0	0	0	0	0	0	0	0	0	0	0	0.73278	0.54418	0.44342	0	0	0	0	0	0	0	0.80203	0	0	0	0	0	0	-0.35709	-0.73627	0	0	0	0	0.80306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65089	0	-0.45721	0	0
SLC25A34	0	0	0	0	0.90882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44279	0	0	0	0	-0.69058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.871	0	0	0	0.48725	0.8828	0	0	0	0	0.78431	0.75836	0	0.58133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.30938	0	0	0	0	0	0	0	0	0	0	0	0	0.72229	0	0	0	0.45244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A53	0	0	0	-0.9654	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.56035	0	-0.3801	0	0	0	0.58411	0.79265	0.49134	0	0	0	0	0	-0.7851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.47986	0	-0.5228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3917	0.57135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70072	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.65399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC26A7	0	0	0	0	0.84768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79885	0.60032	0	0	0	0.63353	0	0	0	0	0	0	0	0	0	0	0	-0.42304	0	0	0	0	0	0	0	0	0	0	-0.90882	0	0.5733	0.92646	0.59277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC30A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.58188	-0.75324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.50179	0	0	0	0	0	0.68304	-0.61176	-0.66222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7182	-0.90306	0	0	0	0	0.5466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC30A8	0	0	0	0	-0.90882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8671	-0.33306	0.3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.68276	0.95217	0	0	-0.45487	0.49972	0	0	0	0	0	0	0	0	0	0	0	0.44478	0	0	-0.54776	-0.51248	0	0	0	0	0	0	0	-0.66845	0	0	0	0	0	0	0	0	0	0.85284	0	0	0	0	0	0.50195	0	0	0	0	0	0	0	0	0	0	0.82213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.71176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57584	-0.37116	0	0	0	0	-0.4915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62563	0	0.81327	0	0	0	0	0	0	-0.78431	-0.7708	0	0	0	0	0	0	0	0	0	0	0.62265	0	-0.31824	0	0	0	0	0	0.61013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3791	0	0	0	0	0	0	0	0
SLC38A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40437	0	0	0	0	0	0	-0.91196	0	-0.98721	0	0	0.56035	-0.70739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.61593	0	0	0	0	0	0.71176	0	0.5708	0	0	0.49881	0	0	0	0	0	0	0	0	0	0	0	0	0.55348	0	0	0	0	-0.36242	0	0.97028	0	0	0	0	0	0	0	0	-0.43119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77414	-0.43854	0.49591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57235	0	0	0	0	0	0	0	0	-0.37096	0	0	0	0	0	0	0	0	0	0	0	0	-0.76285	0	0	0	0.49364	0.48554	-0.871	0	0	-0.93965	0	0	-0.3207	0	0	0	0	0	0	0	0	0	0.56615	0	0	0.5263	0	0.33015	0	0	0	0	0	0.69778	0	0	0	0	0	0	0	-0.87612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.42896	0	-0.48784	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6555	0	0	0	0	0	0.69388	0.59952	0.9559	0	0.94779	-0.57235	0	0	0	0	0	0	0	0	0.59476	0	0	0	0	0	0.79265	0	0	0	0	0	0	0	0	-0.91422	0	0	0	0	0	0	0	0	0	-0.71299	0	0	0.30787	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.83548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63242	0	0.79217	-0.47918	0	-0.54736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.76214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.72495	0	0	0	0	0	0	0.5526	0.98613	0.87286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40544	0	0	0.79595	0	0	0.52809	0	0	0	0	0	-0.48097	0	0	0	0	0	0	0.79559	0	0	0	0.53449	0	0	0	0	0	0	0	0	0	-0.68232	0	0	0.3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64843	0	0	0	0	0	0	0	0	0.42018	0	-0.56794	0	0	0	0.66965	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A2	0	0	0	0	-0.62328	0	0.85284	0	0	0	0	0	0	0	0	0	0	0	0	0.35642	0	0	0	0	0.62368	0	0	0	0	0	0	0	0	0	-0.79384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54776	0	0	0	0	0	-0.91196	0	0	0	0	0	0	0	0	0	0	0	0	0.86909	0	0	0	0	0	0	0	0.63981	-0.51295	-0.86198	0	0	0	0	0	0.64756	0	0.53663	0	0	0	0	0	-0.71621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52384	0	0
SLC7A4	0	0	0	0	0.90882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74636	0	0	0	0	0	0	0	0	0	0.75252	-0.95979	-0.62241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90127	0	0	0	0	0	0	0	0	0	0	0	0	-0.84342	-0.92018	0	0	0	0	0	0	0	0	0.87457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.50711
SLC8A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91653	0	0	0.94557	0	0	0	0.46798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36746	0.98347	0	0	0	0.80203	0	0	0.50425	0	-0.89472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK6	0	0	0	0	-0.72495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58355	0	0	0	0	-0.47406	0	0.8671	0	0	0.9501	0	0	0	0	0	0	0	0	-0.78482	0	0	0	0	0	0	0	0	0.4182	0	0	0	0	0	-0.68935	0	-0.56389	0	0	0	0	0	0	0	-0.54259	0	0	0.68733	0	0	0	0	0	0	0	0	0.4259	0	0	0	0	0.69428	0	0	0	0	0	0	0	0	0.65526	0	0	0	0	0	0	0	0
