TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
SPIB	PRLHR	-0.98681	50.92	-9.2E-01	rgb( 16, 95,252)	1.9986	None
STAT1	CGREF1	0.98681	50.92	0.922	rgb(227, 41, 43)	1.9986	None
STAT1	LIMCH1	0.98681	50.92	0.92	rgb(227, 41, 43)	1.9986	None
TBX20	EPHA8	-0.98681	50.92	-9.2E-01	rgb( 18, 96,252)	1.9986	None
TFCP2L1	ELMO1	0.98681	50.92	0.923	rgb(227, 41, 43)	1.9986	None
ZIC5	ENPP1	0.98681	50.92	0.917	rgb(227, 42, 44)	1.9986	None
ZIC5	VSTM2A	0.98681	50.92	0.919	rgb(227, 42, 43)	1.9986	None
AHR	ANG	-0.98493	50.91	-9.1E-01	rgb( 20, 97,252)	1.9984	None
AHR	LIX1	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
ARNTL	GLS	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
CDX2	CDH11	-0.98493	50.91	-9.1E-01	rgb( 19, 96,252)	1.9984	None
CDX2	LRFN5	0.98493	50.91	0.913	rgb(227, 43, 44)	1.9984	None
CEBPD	IGFN1	-0.98493	50.91	-9.1E-01	rgb( 20, 97,252)	1.9984	None
DLX2	ALX4	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
DLX2	C3orf80	-0.98493	50.91	-9.1E-01	rgb( 19, 96,252)	1.9984	None
EBF2	CPA2	0.98493	50.91	0.915	rgb(227, 42, 44)	1.9984	None
EGR2	ADAP1	0.98493	50.91	0.914	rgb(227, 42, 44)	1.9984	None
ELF3	SYNPR	-0.98493	50.91	-9.1E-01	rgb( 20, 97,252)	1.9984	None
ELF5	C1QTNF1	-0.98493	50.91	-9.1E-01	rgb( 18, 96,252)	1.9984	None
ELF5	SH3GL3	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
FOS	LRTM1	-0.98493	50.91	-9.1E-01	rgb( 20, 97,252)	1.9984	None
FOSL2	UBTD1	0.98493	50.91	0.909	rgb(227, 43, 45)	1.9984	None
FOXE3	KCNIP1	-0.98493	50.91	-9.1E-01	rgb( 20, 97,252)	1.9984	None
FOXJ1	STARD9	-0.98493	50.91	-9.1E-01	rgb( 19, 96,252)	1.9984	None
FOXP2	CHRM1	0.98493	50.91	0.906	rgb(227, 44, 46)	1.9984	None
FOXP2	ST3GAL5	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
GFI1	SLITRK1	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
HOXA9	CRB2	0.98493	50.91	0.906	rgb(227, 44, 46)	1.9984	None
HOXA9	HHLA1	0.98493	50.91	0.914	rgb(227, 42, 44)	1.9984	None
HOXA9	ODF3B	-0.98493	50.91	-9.1E-01	rgb( 20, 97,252)	1.9984	None
HOXB3	ANKRD50	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
HOXD1	CELA3A	-0.98493	50.91	-9.1E-01	rgb( 19, 96,252)	1.9984	None
HOXD4	APOH	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
HOXD4	TNP1	0.98493	50.91	0.909	rgb(227, 43, 45)	1.9984	None
HSF4	CALY	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
INSM1	FBXL16	0.98493	50.91	0.906	rgb(227, 44, 46)	1.9984	None
IRF4	SV2B	0.98493	50.91	0.908	rgb(227, 44, 45)	1.9984	None
IRX3	COL14A1	0.98493	50.91	0.913	rgb(227, 43, 44)	1.9984	None
JUNB	ENTPD3	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
JUNB	JUNB	0.98493	50.91	0.911	rgb(227, 43, 45)	1.9984	None
KLF10	AK125288	0.98493	50.91	0.908	rgb(227, 44, 45)	1.9984	2,2
LHX1	DOK6	0.98493	50.91	0.914	rgb(227, 42, 44)	1.9984	None
LHX1	PEG10	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
LHX1	SLC7A2	0.98493	50.91	0.905	rgb(227, 44, 46)	1.9984	None
MAFF	DLK1	0.98493	50.91	0.913	rgb(227, 43, 44)	1.9984	None
MSX2	ACTA1	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
MYC	ENOX1	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
MYCN	C2CD4C	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
NEUROD1	CBLN1	0.98493	50.91	0.909	rgb(227, 43, 45)	1.9984	None
NEUROG3	DACH1	0.98493	50.91	0.906	rgb(227, 44, 46)	1.9984	None
NEUROG3	ENPP2	0.98493	50.91	0.91	rgb(227, 43, 45)	1.9984	None
NEUROG3	ETS1	0.98493	50.91	0.911	rgb(227, 43, 45)	1.9984	None
NEUROG3	PTGER3	0.98493	50.91	0.906	rgb(227, 44, 46)	1.9984	None
NFIA	ACTG2	-0.98493	50.91	-9.1E-01	rgb( 18, 96,252)	1.9984	None
NFIA	OCA2	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
NFKB2	PLCG2	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
NFKB2	SERTAD4	0.98493	50.91	0.911	rgb(227, 43, 45)	1.9984	None
NFKB2	UCN3	0.98493	50.91	0.911	rgb(227, 43, 45)	1.9984	None
NKX2-8	CDC20B	0.98493	50.91	0.909	rgb(227, 43, 45)	1.9984	None
NKX2-8	PGA5	-0.98493	50.91	-9.1E-01	rgb( 20, 97,252)	1.9984	None
OLIG3	PTGER4	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
ONECUT2	CKMT1B	0.98493	50.91	0.914	rgb(227, 42, 44)	1.9984	None
ONECUT2	CRYBA2	0.98493	50.91	0.908	rgb(227, 44, 45)	1.9984	None
OSR2	GPRIN1	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
OSR2	LMX1A	0.98493	50.91	0.907	rgb(227, 44, 46)	1.9984	None
PBX3	GRIN3A	-0.98493	50.91	-9.1E-01	rgb( 18, 96,252)	1.9984	None
POU5F1	NKD1	0.98493	50.91	0.907	rgb(227, 44, 46)	1.9984	None
PTF1A	LAMB3	0.98493	50.91	0.908	rgb(227, 44, 45)	1.9984	None
RFX4	AB074188	0.98493	50.91	0.907	rgb(227, 44, 46)	1.9984	2,2
RFX4	MANEAL	0.98493	50.91	0.909	rgb(227, 43, 45)	1.9984	None
RFX4	RAPGEF4	0.98493	50.91	0.91	rgb(227, 43, 45)	1.9984	None
RXRG	SPEG	0.98493	50.91	0.914	rgb(227, 42, 44)	1.9984	None
RXRG	TBX3	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
SATB2	NRARP	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
SHOX2	SLITRK6	0.98493	50.91	0.915	rgb(227, 42, 44)	1.9984	None
SOX9	ATP1B2	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
SOX9	ITIH4	0.98493	50.91	0.906	rgb(227, 44, 46)	1.9984	None
SP5	CLPS	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
SP5	KIF19	-0.98493	50.91	-9.1E-01	rgb( 19, 96,252)	1.9984	None
SPIB	LDB2	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
STAT1	RHOB	0.98493	50.91	0.913	rgb(227, 43, 45)	1.9984	None
STAT1	RUNDC3A	0.98493	50.91	0.915	rgb(227, 42, 44)	1.9984	None
TFAP2B	SHISA3	-0.98493	50.91	-9.1E-01	rgb( 20, 97,251)	1.9984	None
TFAP2B	SLITRK1	-0.98493	50.91	-9.1E-01	rgb( 19, 97,252)	1.9984	None
TFCP2L1	EBF3	0.98493	50.91	0.906	rgb(227, 44, 46)	1.9984	None
ZIC5	CHGB	0.98493	50.91	0.912	rgb(227, 43, 45)	1.9984	None
ZIC5	RSAD2	0.98493	50.91	0.915	rgb(227, 42, 44)	1.9984	None
AHR	RARB	0.98304	50.9	0.903	rgb(227, 45, 46)	1.9982	None
ARX	SEMA7A	0.98304	50.9	0.901	rgb(227, 45, 47)	1.9982	None
ATOH7	LOC100507584	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	2,2
BACH2	CHST8	0.98304	50.9	0.9	rgb(227, 45, 47)	1.9982	None
BCL6	CLIP3	0.98304	50.9	0.895	rgb(227, 46, 48)	1.9982	None
CDX2	BDNF	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
CDX2	OLFM3	0.98304	50.9	0.904	rgb(227, 44, 46)	1.9982	None
CDX2	PLA2R1	0.98304	50.9	0.897	rgb(227, 46, 48)	1.9982	None
CDX2	SMOC2	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
DLX2	ITIH4	-0.98304	50.9	-9.0E-01	rgb( 23, 99,251)	1.9982	None
DLX2	PCOLCE2	0.98304	50.9	0.899	rgb(227, 45, 47)	1.9982	None
EGR2	NEB	-0.98304	50.9	-9.0E-01	rgb( 22, 99,251)	1.9982	None
EGR2	SLC7A2	-0.98304	50.9	-9.0E-01	rgb( 22, 98,251)	1.9982	None
ETV4	RASD1	0.98304	50.9	0.899	rgb(227, 45, 47)	1.9982	None
FLI1	BDKRB2	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
FOSL1	CSDC2	0.98304	50.9	0.904	rgb(227, 44, 46)	1.9982	None
FOSL2	ITGB6	0.98304	50.9	0.904	rgb(227, 44, 46)	1.9982	None
FOSL2	SLC25A30	0.98304	50.9	0.903	rgb(227, 45, 46)	1.9982	None
FOXE3	CRB2	-0.98304	50.9	-9.0E-01	rgb( 23, 99,251)	1.9982	None
FOXE3	FBLL1	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
FOXE3	OLFM1	-0.98304	50.9	-9.0E-01	rgb( 22, 98,251)	1.9982	None
FOXJ1	LEFTY1	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
FOXN3	RASGEF1B	-0.98304	50.9	-9.0E-01	rgb( 22, 98,251)	1.9982	None
FOXO1	ALK	-0.98304	50.9	-9.0E-01	rgb( 22, 99,251)	1.9982	None
FOXO1	NEFM	0.98304	50.9	0.896	rgb(227, 46, 48)	1.9982	None
FOXP2	POSTN	0.98304	50.9	0.896	rgb(227, 46, 48)	1.9982	None
GATA3	SOWAHA	-0.98304	50.9	-9.0E-01	rgb( 23, 99,251)	1.9982	None
GFI1	GLIS3	0.98304	50.9	0.898	rgb(227, 45, 47)	1.9982	None
GFI1	SPTBN4	0.98304	50.9	0.9	rgb(227, 45, 47)	1.9982	None
HOXA10	SYT4	0.98304	50.9	0.899	rgb(227, 45, 47)	1.9982	None
HOXB3	EDA	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
HOXB3	KNDC1	0.98304	50.9	0.898	rgb(227, 45, 47)	1.9982	None
HOXD4	HTRA1	-0.98304	50.9	-9.0E-01	rgb( 22, 99,251)	1.9982	None
HSF4	ANGPTL4	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
HSF4	SLC35D3	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
ISL1	TMEM132B	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
JUNB	EDN1	0.98304	50.9	0.898	rgb(227, 45, 47)	1.9982	None
JUNB	KIF9	0.98304	50.9	0.896	rgb(227, 46, 48)	1.9982	None
JUNB	NPFFR2	0.98304	50.9	0.896	rgb(227, 46, 48)	1.9982	None
KLF10	NEAT1	0.98304	50.9	0.898	rgb(227, 46, 47)	1.9982	None
KLF7	CGB7	0.98304	50.9	0.905	rgb(227, 44, 46)	1.9982	None
LHX1	AK092048	0.98304	50.9	0.902	rgb(227, 45, 46)	1.9982	2,2
LHX1	CALCRL	-0.98304	50.9	-9.0E-01	rgb( 23, 99,251)	1.9982	None
LHX1	H19	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
LHX8	PAX4	-0.98304	50.9	-9.0E-01	rgb( 22, 98,251)	1.9982	None
MAFA	CDHR1	0.98304	50.9	0.901	rgb(227, 45, 47)	1.9982	None
MAFB	LANCL3	0.98304	50.9	0.897	rgb(227, 46, 47)	1.9982	None
MAFF	GRASP	0.98304	50.9	0.903	rgb(227, 44, 46)	1.9982	None
MEIS2	ADRA2A	0.98304	50.9	0.896	rgb(227, 46, 48)	1.9982	None
MYBL1	IER5	0.98304	50.9	0.9	rgb(227, 45, 47)	1.9982	None
MYCN	WNT3A	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
NEUROG3	CBLN1	0.98304	50.9	0.902	rgb(227, 45, 47)	1.9982	None
NEUROG3	ELL2	0.98304	50.9	0.895	rgb(227, 46, 48)	1.9982	None
NEUROG3	LINC00643	0.98304	50.9	0.895	rgb(227, 46, 48)	1.9982	None
NEUROG3	RAP1GAP2	0.98304	50.9	0.896	rgb(227, 46, 48)	1.9982	None
NEUROG3	REEP1	0.98304	50.9	0.895	rgb(227, 46, 48)	1.9982	None
NEUROG3	TMEM51	0.98304	50.9	0.903	rgb(227, 45, 46)	1.9982	None
NFKB2	NFKB2	0.98304	50.9	0.901	rgb(227, 45, 47)	1.9982	None
NKX2-2	PLAUR	0.98304	50.9	0.899	rgb(227, 45, 47)	1.9982	None
NR2F1	TTLL7	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
NR4A3	C3orf80	0.98304	50.9	0.897	rgb(227, 46, 47)	1.9982	None
OLIG3	RASGEF1B	-0.98304	50.9	-9.0E-01	rgb( 22, 99,251)	1.9982	None
ONECUT2	BAI3	0.98304	50.9	0.898	rgb(227, 45, 47)	1.9982	2,2
ONECUT2	PAX6	0.98304	50.9	0.9	rgb(227, 45, 47)	1.9982	None
ONECUT2	SLC18A1	0.98304	50.9	0.901	rgb(227, 45, 47)	1.9982	None
PAX4	GALR1	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
PAX6	SLC35D3	-0.98304	50.9	-9.0E-01	rgb( 21, 98,251)	1.9982	None
PITX1	KCNF1	0.98304	50.9	0.898	rgb(227, 45, 47)	1.9982	None
RFX4	ACTL6B	0.98304	50.9	0.898	rgb(227, 46, 47)	1.9982	None
RFX4	GPRIN1	0.98304	50.9	0.902	rgb(227, 45, 46)	1.9982	None
RFX4	PSD	0.98304	50.9	0.902	rgb(227, 45, 46)	1.9982	None
RXRG	CDX2	0.98304	50.9	0.898	rgb(227, 45, 47)	1.9982	None
RXRG	CYP2B7P1	0.98304	50.9	0.897	rgb(227, 46, 48)	1.9982	2,2
RXRG	THBS1	-0.98304	50.9	-9.0E-01	rgb( 22, 99,251)	1.9982	None
SIX2	CHGA	-0.98304	50.9	-9.0E-01	rgb( 22, 99,251)	1.9982	None
SIX2	TCF24	0.98304	50.9	0.904	rgb(227, 44, 46)	1.9982	None
SOX9	ELFN2	-0.98304	50.9	-9.0E-01	rgb( 22, 98,251)	1.9982	None
SOX9	SGK2	-0.98304	50.9	-9.0E-01	rgb( 23, 99,251)	1.9982	None
TBX20	KCNT1	-0.98304	50.9	-9.0E-01	rgb( 22, 98,251)	1.9982	None
TFCP2L1	ENPP2	0.98304	50.9	0.901	rgb(227, 45, 47)	1.9982	None
ZIC5	TMEM145	0.98304	50.9	0.896	rgb(227, 46, 48)	1.9982	None
AHR	GAS1	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
ARX	CRABP1	0.98116	50.89	0.887	rgb(227, 48, 49)	1.998	None
ASCL1	GNAO1	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
BCL6	CYP27A1	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
BCL6	SLITRK3	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
CDX2	PITX1	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
CEBPD	PGM5	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
DLX2	CALN1	0.98116	50.89	0.886	rgb(227, 48, 50)	1.998	None
DLX2	CLPS	0.98116	50.89	0.887	rgb(227, 48, 49)	1.998	None
DMBX1	PLA2R1	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
EBF2	SSTR5	0.98116	50.89	0.895	rgb(227, 46, 48)	1.998	None
FOSL2	CSRP1	0.98116	50.89	0.893	rgb(227, 46, 48)	1.998	None
FOSL2	FOLR1	-0.98116	50.89	-8.9E-01	rgb( 24, 99,251)	1.998	None
FOXC1	CXCL5	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	None
FOXE3	CKMT1A	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
FOXJ1	ADAM12	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
FOXJ1	PLD1	-0.98116	50.89	-8.9E-01	rgb( 24, 99,251)	1.998	None
GATA2	SPEF2	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
GATA3	ANXA1	0.98116	50.89	0.887	rgb(227, 48, 49)	1.998	None
GFI1	CALN1	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	None
GFI1	EPHA8	0.98116	50.89	0.886	rgb(227, 48, 50)	1.998	None
GLI1	ATP1B2	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
HAND1	DCN	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
HOXA9	ANKH	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
HOXA9	GLT8D2	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
HOXA9	POU3F2	0.98116	50.89	0.886	rgb(227, 48, 50)	1.998	None
HOXB2	BCL2	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
HOXB3	BC014312	0.98116	50.89	0.891	rgb(227, 47, 49)	1.998	2,2
HOXB3	OR6T1	-0.98116	50.89	-8.9E-01	rgb( 25,100,251)	1.998	None
HSF4	KCNJ5	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
HSF4	PSD	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
IRF4	CNTN5	0.98116	50.89	0.886	rgb(227, 48, 50)	1.998	None
IRF8	DIO2	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
ISL1	ACSM3	0.98116	50.89	0.887	rgb(227, 48, 49)	1.998	None
JUNB	LOC541471	0.98116	50.89	0.887	rgb(227, 48, 49)	1.998	2,2
JUNB	RFTN1	0.98116	50.89	0.887	rgb(227, 47, 49)	1.998	None
LHX1	CHSY3	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
LMX1A	GRIP2	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	None
LMX1A	MXRA5	-0.98116	50.89	-8.9E-01	rgb( 24, 99,251)	1.998	None
LMX1A	PRSS12	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
LMX1B	CCNE2	0.98116	50.89	0.886	rgb(227, 48, 50)	1.998	None
LMX1B	ZIC5	-0.98116	50.89	-8.9E-01	rgb( 24, 99,251)	1.998	None
MAFA	CXCL5	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
MSX1	TSGA10IP	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
MSX2	FLVCR2	0.98116	50.89	0.891	rgb(227, 47, 49)	1.998	None
MYC	ESRRG	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
NEUROD1	AGT	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	None
NEUROD1	GADD45G	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	None
NEUROD1	TFPI2	0.98116	50.89	0.885	rgb(227, 48, 50)	1.998	None
NEUROG3	DL492557	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	2,2
NFIA	LRIG3	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
NFKB2	FOXC2	0.98116	50.89	0.892	rgb(227, 47, 48)	1.998	None
NFKB2	HOXB3	0.98116	50.89	0.885	rgb(227, 48, 50)	1.998	None
NKX2-2	IRX3	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
NR2F1	CRTAC1	-0.98116	50.89	-8.9E-01	rgb( 24, 99,251)	1.998	None
ONECUT2	ACVR1C	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
ONECUT2	CELF4	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
ONECUT2	CNTNAP5	0.98116	50.89	0.892	rgb(227, 47, 48)	1.998	None
POU3F2	GDAP1L1	0.98116	50.89	0.895	rgb(227, 46, 48)	1.998	None
POU5F1	CELA3A	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
RELB	CDH20	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
RFX4	CNGA3	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
RFX4	GNG4	0.98116	50.89	0.891	rgb(227, 47, 49)	1.998	None
RFX4	PRDM8	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
RFX4	STXBP1	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
RFX4	TMEM196	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	None
RXRG	DCN	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	None
RXRG	FOXP2	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
SATB2	RGS16	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
SIX2	FEV	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
SOX9	ACVR1C	-0.98116	50.89	-8.9E-01	rgb( 25,100,251)	1.998	None
SOX9	HKDC1	-0.98116	50.89	-8.9E-01	rgb( 25,100,251)	1.998	None
SOX9	HSBP1L1	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
SOX9	RAI2	-0.98116	50.89	-8.9E-01	rgb( 24, 99,251)	1.998	None
SP5	SH3GL2	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
SP5	UNC93B1	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
SPIB	DACH1	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
SPIB	RGS17	-0.98116	50.89	-8.9E-01	rgb( 23, 99,251)	1.998	None
STAT1	HSPB1	0.98116	50.89	0.888	rgb(227, 47, 49)	1.998	None
STAT1	LHFPL4	0.98116	50.89	0.887	rgb(227, 48, 49)	1.998	None
STAT1	RGS3	0.98116	50.89	0.894	rgb(227, 46, 48)	1.998	None
TFAP2B	CBLN2	-0.98116	50.89	-8.9E-01	rgb( 24,100,251)	1.998	None
TFCP2L1	NFASC	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
ZIC2	SLC35G2	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
ZIC5	ATP1A3	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
ZIC5	PNMA2	0.98116	50.89	0.89	rgb(227, 47, 49)	1.998	None
JAZF1	FAM46A	0.98116	50.89	0.889	rgb(227, 47, 49)	1.998	2,2
JAZF1	LOC728392	0.98116	50.89	0.886	rgb(227, 48, 50)	1.998	2,2
AHR	CTNNA2	0.97927	50.88	0.877	rgb(227, 50, 51)	1.9978	None
AHR	IRX2	0.97927	50.88	0.877	rgb(227, 50, 51)	1.9978	None
AHR	TMEM130	0.97927	50.88	0.881	rgb(227, 49, 50)	1.9978	None
ALX1	TGM2	0.97927	50.88	0.875	rgb(227, 50, 52)	1.9978	None
ARNTL	CPED1	0.97927	50.88	0.881	rgb(227, 49, 51)	1.9978	None
ASCL1	CGB7	0.97927	50.88	0.878	rgb(227, 49, 51)	1.9978	None
ASCL1	GPD1	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
BCL6	DCN	0.97927	50.88	0.875	rgb(227, 50, 52)	1.9978	None
BCL6	LAMB3	-0.97927	50.88	-8.8E-01	rgb( 25,100,251)	1.9978	None
BHLHE40	LINC00617	0.97927	50.88	0.884	rgb(227, 48, 50)	1.9978	2,2
CDX2	KCTD12	0.97927	50.88	0.879	rgb(227, 49, 51)	1.9978	None
CDX2	MFAP3L	-0.97927	50.88	-8.8E-01	rgb( 25,100,251)	1.9978	None
CDX2	MYH11	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
EGR2	GEMIN8P4	-0.97927	50.88	-8.8E-01	rgb( 27,101,250)	1.9978	None
EGR2	SH3GL3	0.97927	50.88	0.878	rgb(227, 49, 51)	1.9978	None
ELF3	PRDM14	-0.97927	50.88	-8.8E-01	rgb( 26,101,251)	1.9978	None
ELF3	SCRT1	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
ELF5	CDH20	-0.97927	50.88	-8.8E-01	rgb( 27,101,250)	1.9978	None
ETV5	ANGPTL2	0.97927	50.88	0.882	rgb(227, 49, 50)	1.9978	None
FOSL1	COL25A1	0.97927	50.88	0.878	rgb(227, 49, 51)	1.9978	None
FOSL1	LZTS1	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
FOXE3	ATP1A3	-0.97927	50.88	-8.8E-01	rgb( 25,100,251)	1.9978	None
FOXE3	LRTM1	0.97927	50.88	0.88	rgb(227, 49, 51)	1.9978	None
FOXE3	SLC38A5	0.97927	50.88	0.882	rgb(227, 49, 50)	1.9978	None
FOXJ1	FGG	0.97927	50.88	0.879	rgb(227, 49, 51)	1.9978	None
FOXJ1	SEZ6	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
FOXJ1	TNFRSF9	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
FOXN3	ARHGAP24	0.97927	50.88	0.88	rgb(227, 49, 51)	1.9978	None
FOXN3	SH3RF2	0.97927	50.88	0.88	rgb(227, 49, 51)	1.9978	None
FOXO1	ANXA1	0.97927	50.88	0.882	rgb(227, 49, 50)	1.9978	None
FOXP2	DCC	-0.97927	50.88	-8.8E-01	rgb( 25,100,251)	1.9978	None
GATA3	IGFN1	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
HIF3A	KCNK10	-0.97927	50.88	-8.8E-01	rgb( 27,101,250)	1.9978	None
HOXB3	GNG2	0.97927	50.88	0.88	rgb(227, 49, 51)	1.9978	None
IRF4	CD36	0.97927	50.88	0.879	rgb(227, 49, 51)	1.9978	None
JUNB	IL18	0.97927	50.88	0.881	rgb(227, 49, 50)	1.9978	None
JUNB	PFKP	0.97927	50.88	0.882	rgb(227, 49, 50)	1.9978	None
KLF10	MT1F	-0.97927	50.88	-8.8E-01	rgb( 25,100,251)	1.9978	None
LHX1	KCNN2	-0.97927	50.88	-8.8E-01	rgb( 26,101,250)	1.9978	None
LHX1	MYO16	0.97927	50.88	0.877	rgb(227, 49, 51)	1.9978	None
LHX1	POU3F4	0.97927	50.88	0.876	rgb(227, 50, 51)	1.9978	None
LHX8	SCG3	-0.97927	50.88	-8.8E-01	rgb( 26,101,251)	1.9978	None
LMX1A	KHDRBS2	0.97927	50.88	0.878	rgb(227, 49, 51)	1.9978	None
MAFA	IL1A	0.97927	50.88	0.875	rgb(227, 50, 52)	1.9978	None
MAFA	ITIH2	-0.97927	50.88	-8.8E-01	rgb( 27,101,250)	1.9978	None
MAFF	KLHL29	0.97927	50.88	0.877	rgb(227, 49, 51)	1.9978	None
