TF	Target	Time	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray	weight	color
NEUROD1	CLPS	[24, 48, 72, 96]	0.9794200000000001	50.86	0.857	(0.8862745098039215, 0.20784313725490197, 0.21568627450980393)	1.9972	None	8	(0.8862745098039215, 0.20784313725490197, 0.21568627450980393)
NEUROD1	CNPY1	[72, 96]	0.48756000000000005	43.65	0.647	(0.8784313725490196, 0.36470588235294116, 0.37254901960784315)	1.8530000000000002	None	6	(0.8784313725490196, 0.36470588235294116, 0.37254901960784315)
NEUROD1	COL16A1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	CPLX1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	CRISP3	[48, 72]	-0.8867299999999999	50.65	-0.65	(0.2980392156862745, 0.5137254901960784, 0.9490196078431372)	1.993	2,2	6	(0.2980392156862745, 0.5137254901960784, 0.9490196078431372)
NEUROD1	CRISPLD2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	CTPS1	[48, 96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	DACH1	[24, 48, 72, 96]	0.60739	46.44	0.44	(0.8705882352941177, 0.5215686274509804, 0.5254901960784314)	1.9088	None	4	(0.8705882352941177, 0.5215686274509804, 0.5254901960784314)
NEUROD1	DACT1	[72, 96]	0.96329	50.8	0.8	(0.8862745098039215, 0.25098039215686274, 0.25882352941176473)	1.996	None	8	(0.8862745098039215, 0.25098039215686274, 0.25882352941176473)
NEUROD1	DLL3	[48, 72]	0.99126	50.91	0.915	(0.8901960784313725, 0.16470588235294117, 0.17254901960784313)	1.9982	None	9	(0.8901960784313725, 0.16470588235294117, 0.17254901960784313)
NEUROD1	DLL4	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	DPYSL3	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	DQ571357	[72]	-0.47448999999999997	43.4	-0.4	(0.5098039215686274, 0.6431372549019608, 0.9098039215686274)	1.848	2,2	4	(0.5098039215686274, 0.6431372549019608, 0.9098039215686274)
NEUROD1	DSCAML1	[24, 48, 72, 96]	0.8690899999999999	50.56	0.555	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)	1.9912	None	5	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)
NEUROD1	FAM167A	[24, 48, 72, 96]	0.41029	41.85	0.85	(0.8862745098039215, 0.21568627450980393, 0.2196078431372549)	1.817	None	8	(0.8862745098039215, 0.21568627450980393, 0.2196078431372549)
NEUROD1	FLJ35282	[96]	-0.38721	41.22	-0.22	(0.6627450980392157, 0.7372549019607844, 0.8823529411764706)	1.8044	2,2	2	(0.6627450980392157, 0.7372549019607844, 0.8823529411764706)
NEUROD1	FLT1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	FUT7	[72]	0.35963	40.34	0.33799999999999997	(0.8666666666666667, 0.6, 0.6)	1.7868	None	3	(0.8666666666666667, 0.6, 0.6)
NEUROD1	GADD45G	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	GAL	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	GCK	[48, 72, 96]	0.027770999999999997	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	GLT8D2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	GYLTL1B	[72]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	HEPACAM2	[24, 48, 72, 96]	0.8922899999999999	50.62	0.621	(0.8784313725490196, 0.3843137254901961, 0.39215686274509803)	1.9924	None	6	(0.8784313725490196, 0.3843137254901961, 0.39215686274509803)
NEUROD1	HES6	[24, 48, 72, 96]	0.99646	50.94	0.9440000000000001	(0.8901960784313725, 0.1450980392156863, 0.15294117647058825)	1.9988	None	9	(0.8901960784313725, 0.1450980392156863, 0.15294117647058825)
NEUROD1	IGFN1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	IL17C	[24]	0.8431418628372568	48.47	0.46799999999999997	(0.8705882352941177, 0.5019607843137255, 0.5019607843137255)	1.9494	None	16	(0.8705882352941177, 0.5019607843137255, 0.5019607843137255)
NEUROD1	IMPG1	[72]	-0.42078000000000004	42.15	-0.15	(0.7215686274509804, 0.7725490196078432, 0.8745098039215686)	1.8230000000000002	None	1	(0.7215686274509804, 0.7725490196078432, 0.8745098039215686)
NEUROD1	INSM1	[24, 48, 72, 96]	0.30826	39.12	0.125	(0.8549019607843137, 0.7568627450980392, 0.7568627450980392)	1.7624	None	1	(0.8549019607843137, 0.7568627450980392, 0.7568627450980392)
NEUROD1	KCNF1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	KCNIP3	[48, 96]	0.9980100000000001	50.96	0.9570000000000001	(0.8941176470588236, 0.13333333333333333, 0.1411764705882353)	1.9992	None	9	(0.8941176470588236, 0.13333333333333333, 0.1411764705882353)
NEUROD1	KCNJ11	[24, 48, 72, 96]	0.96329	50.8	0.8029999999999999	(0.8862745098039215, 0.25098039215686274, 0.2549019607843137)	1.996	None	8	(0.8862745098039215, 0.25098039215686274, 0.2549019607843137)
NEUROD1	KCNK3	[24, 48, 72, 96]	0.6715899999999999	47.73	0.727	(0.8823529411764706, 0.3058823529411765, 0.3137254901960784)	1.9346	None	7	(0.8823529411764706, 0.3058823529411765, 0.3137254901960784)
NEUROD1	KCNMA1	[48, 72, 96]	0.43206000000000006	42.43	0.42700000000000005	(0.8705882352941177, 0.5294117647058824, 0.5333333333333333)	1.8286	None	4	(0.8705882352941177, 0.5294117647058824, 0.5333333333333333)
NEUROD1	KIF19	[24, 48, 72, 96]	0.9477899999999999	50.76	0.7559999999999999	(0.8823529411764706, 0.28627450980392155, 0.2901960784313726)	1.9952	None	7	(0.8823529411764706, 0.28627450980392155, 0.2901960784313726)
NEUROD1	KLK12	[24, 48, 72, 96]	0.20195	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	LINC00261	[24, 48, 72, 96]	0.35848	40.33	0.33299999999999996	(0.8666666666666667, 0.6, 0.6039215686274509)	1.7866	None	3	(0.8666666666666667, 0.6, 0.6039215686274509)
NEUROD1	LINC00494	[48, 72, 96]	0.8263	50.4	0.40399999999999997	(0.8666666666666667, 0.5490196078431373, 0.5529411764705883)	1.9880000000000002	None	4	(0.8666666666666667, 0.5490196078431373, 0.5529411764705883)
NEUROD1	LINGO1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	LMX1B	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	LOC100128288	[48]	-0.8745700000000001	50.62	-0.62	(0.3215686274509804, 0.5294117647058824, 0.9450980392156862)	1.9924	None	6	(0.3215686274509804, 0.5294117647058824, 0.9450980392156862)
NEUROD1	LRRN2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	LTF	[24]	0.08037660753215065	50.52	-0.52	(0.403921568627451, 0.5803921568627451, 0.9294117647058824)	1.9904	None	1	(0.403921568627451, 0.5803921568627451, 0.9294117647058824)
NEUROD1	MATN2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	MDK	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	MEP1B	[72, 96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	MEX3B	[24, 48, 72]	0.13285999999999998	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	MMP2	[24, 48, 72, 96]	0.67207	48.29	0.287	(0.8627450980392157, 0.6352941176470588, 0.6392156862745098)	1.9458	None	2	(0.8627450980392157, 0.6352941176470588, 0.6392156862745098)
NEUROD1	MPPED1	[48, 96]	0.8284100000000001	50.41	0.41200000000000003	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)	1.9882	None	4	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)
NEUROD1	MRPL34	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	MYT1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	NCS1	[72, 96]	-0.8867299999999999	50.65	-0.65	(0.30196078431372547, 0.5176470588235295, 0.9490196078431372)	1.993	None	6	(0.30196078431372547, 0.5176470588235295, 0.9490196078431372)
NEUROD1	NEUROD1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	NINJ1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	NKX2-2	[24, 48, 72, 96]	0.81108	50.4	0.40299999999999997	(0.8666666666666667, 0.5490196078431373, 0.5529411764705883)	1.9880000000000002	None	4	(0.8666666666666667, 0.5490196078431373, 0.5529411764705883)
NEUROD1	NNMT	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	NOTUM	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	NOV	[48, 72, 96]	0.24609	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	NOXO1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	NPTX1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	NR4A3	[48, 96]	0.17414000000000002	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	NREP	[24, 48, 72]	0.06575299999999999	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	NTRK1	[24, 72]	0.13285999999999998	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	OLFML2B	[24, 48]	0.49921000000000004	44.15	0.151	(0.8588235294117647, 0.7372549019607844, 0.7372549019607844)	1.8630000000000002	None	1	(0.8588235294117647, 0.7372549019607844, 0.7372549019607844)
NEUROD1	P2RX6	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	PCBP4	[24]	0.5016190823816477	None	None	m	1.0032181	None	10	m
NEUROD1	PCSK1	[24, 48, 72, 96]	0.8213299999999999	50.37	0.368	(0.8666666666666667, 0.5764705882352941, 0.5764705882352941)	1.9874	None	3	(0.8666666666666667, 0.5764705882352941, 0.5764705882352941)
NEUROD1	PDE2A	[24, 48, 72, 96]	0.9686899999999999	50.81	0.81	(0.8862745098039215, 0.24313725490196078, 0.25098039215686274)	1.9962	None	8	(0.8862745098039215, 0.24313725490196078, 0.25098039215686274)
NEUROD1	PDE6B	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	PLCG2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	PMP22	[24, 48]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	POM121L10P	[48]	0.45248	43.15	0.14800000000000002	(0.8588235294117647, 0.7411764705882353, 0.7411764705882353)	1.8430000000000002	None	1	(0.8588235294117647, 0.7411764705882353, 0.7411764705882353)
NEUROD1	POU2F2	[48]	-0.44108	42.47	-0.47	(0.4470588235294118, 0.6039215686274509, 0.9215686274509803)	1.8294	None	4	(0.4470588235294118, 0.6039215686274509, 0.9215686274509803)
NEUROD1	PTP4A3	[24, 48, 72, 96]	0.18681	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	RAB26	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	RAB39B	[24, 48, 72, 96]	0.94386	50.75	0.753	(0.8823529411764706, 0.28627450980392155, 0.29411764705882354)	1.995	2,2	7	(0.8823529411764706, 0.28627450980392155, 0.29411764705882354)
NEUROD1	RCOR2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	RGS9	[24, 48, 72, 96]	0.14748	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	RPRML	[48, 72, 96]	0.76122	49.52	0.519	(0.8745098039215686, 0.4627450980392157, 0.4666666666666667)	1.9704	None	5	(0.8745098039215686, 0.4627450980392157, 0.4666666666666667)
NEUROD1	SCG2	[24, 48, 72, 96]	0.9980100000000001	50.96	0.961	(0.8941176470588236, 0.13333333333333333, 0.13725490196078433)	1.9992	None	9	(0.8941176470588236, 0.13333333333333333, 0.13725490196078433)
NEUROD1	SEMA6B	[24, 72]	-0.36241999999999996	40.38	-0.38	(0.5254901960784314, 0.6549019607843137, 0.9058823529411765)	1.7876	None	3	(0.5254901960784314, 0.6549019607843137, 0.9058823529411765)
NEUROD1	SEPT5-GP1BB	[24, 48, 72, 96]	0.98721	50.89	0.89	(0.8901960784313725, 0.1843137254901961, 0.19215686274509805)	1.9978	2,2	8	(0.8901960784313725, 0.1843137254901961, 0.19215686274509805)
NEUROD1	SERF2-C15ORF63	[72]	0.34954	40.16	0.16	(0.8588235294117647, 0.7294117647058823, 0.7333333333333333)	1.7832	2,2	1	(0.8588235294117647, 0.7294117647058823, 0.7333333333333333)
NEUROD1	SGSM1	[48, 72, 96]	0.5888800000000001	46.11	0.113	(0.8549019607843137, 0.7647058823529411, 0.7686274509803922)	1.9022	None	1	(0.8549019607843137, 0.7647058823529411, 0.7686274509803922)
NEUROD1	SHF	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	SLC22A13	[48]	-0.5143	44.41	-0.42	(0.4980392156862745, 0.6352941176470588, 0.9137254901960784)	1.8682	None	4	(0.4980392156862745, 0.6352941176470588, 0.9137254901960784)
NEUROD1	SLC25A34	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	SLC6A17	[24, 48, 72, 96]	-0.7621399999999999	49.61	-0.61	(0.3333333333333333, 0.5372549019607843, 0.9411764705882353)	1.9722	None	6	(0.3333333333333333, 0.5372549019607843, 0.9411764705882353)
NEUROD1	SOCS1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	SOX4	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	SPINK4	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	SPON2	[24, 48, 72, 96]	-0.71299	48.61	-0.63	(0.3137254901960784, 0.5254901960784314, 0.9450980392156862)	1.9522	None	6	(0.3137254901960784, 0.5254901960784314, 0.9450980392156862)
NEUROD1	SPRY3	[72]	-0.85431	50.57	-0.57	(0.3686274509803922, 0.5568627450980392, 0.9372549019607843)	1.9914	None	5	(0.3686274509803922, 0.5568627450980392, 0.9372549019607843)
NEUROD1	SRM	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	SSTR2	[24, 48, 72, 96]	0.99126	50.91	0.9079999999999999	(0.8901960784313725, 0.17254901960784313, 0.17647058823529413)	1.9982	None	9	(0.8901960784313725, 0.17254901960784313, 0.17647058823529413)
NEUROD1	SSTR5-AS1	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	STK31	[48]	0.14748	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	SUSD2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	SYNGR3	[24]	0.5388862777255545	None	None	m	1.0777510000000001	None	10	m
NEUROD1	SYT2	[72]	-0.38053000000000003	41.01	-0.0099	(0.8431372549019608, 0.8470588235294118, 0.8509803921568627)	1.8002	None	1	(0.8431372549019608, 0.8470588235294118, 0.8509803921568627)
NEUROD1	TMEM56-RWDD3	[48, 72]	0.14748	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	TMEM61	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	TMOD1	[24, 72, 96]	0.18681	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	TP73	[24, 48, 72, 96]	0.50747	44.34	0.33799999999999997	(0.8666666666666667, 0.596078431372549, 0.6)	1.8668	None	3	(0.8666666666666667, 0.596078431372549, 0.6)
NEUROD1	TPGS1	[72]	-0.7159300000000001	49.06	-0.064	(0.796078431372549, 0.8196078431372549, 0.8588235294117647)	1.9612	None	1	(0.796078431372549, 0.8196078431372549, 0.8588235294117647)
NEUROD1	TSPAN11	[24, 48, 72, 96]	0.027770999999999997	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	TUBA3FP	[24, 48, 72, 96]	0.27573000000000003	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD1	VASH2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	VWA5B2	[24]	0.500010000200004	None	None	m	1.0	None	10	m
NEUROD1	WSB1	[72]	-0.79627	50.29	-0.29	(0.6039215686274509, 0.6980392156862745, 0.8941176470588236)	1.9858	None	2	(0.6039215686274509, 0.6980392156862745, 0.8941176470588236)
NEUROD2	ABCC8	[24, 48]	0.41573000000000004	41.77	0.773	(0.8823529411764706, 0.27058823529411763, 0.2784313725490196)	1.8154	None	7	(0.8823529411764706, 0.27058823529411763, 0.2784313725490196)
NEUROD2	AKR1B1	[24, 48]	0.9879600000000001	50.91	0.915	(0.8901960784313725, 0.16470588235294117, 0.17254901960784313)	1.9982	None	9	(0.8901960784313725, 0.16470588235294117, 0.17254901960784313)
NEUROD2	AMBP	[24]	0.2997659953199064	46.5	0.503	(0.8745098039215686, 0.4745098039215686, 0.47843137254901963)	1.91	None	5	(0.8745098039215686, 0.4745098039215686, 0.47843137254901963)
NEUROD2	ANKRD13B	[48]	0.9834700000000001	50.89	0.889	(0.8901960784313725, 0.1843137254901961, 0.19215686274509805)	1.9978	None	8	(0.8901960784313725, 0.1843137254901961, 0.19215686274509805)
NEUROD2	ANKRD45	[48]	0.16022999999999998	34.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.66	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	AP3B2	[48]	0.8293200000000001	50.49	0.493	(0.8705882352941177, 0.4823529411764706, 0.48627450980392156)	1.9898	None	4	(0.8705882352941177, 0.4823529411764706, 0.48627450980392156)
NEUROD2	APLP1	[48]	0.054033000000000005	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	ARHGAP22	[48]	0.9794200000000001	50.86	0.8640000000000001	(0.8901960784313725, 0.20392156862745098, 0.21176470588235294)	1.9972	None	8	(0.8901960784313725, 0.20392156862745098, 0.21176470588235294)
NEUROD2	ARHGAP9	[24, 48]	0.76122	49.52	0.539	(0.8745098039215686, 0.4470588235294118, 0.45098039215686275)	1.9704	None	5	(0.8745098039215686, 0.4470588235294118, 0.45098039215686275)
NEUROD2	ARHGEF25	[48]	0.027770999999999997	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	AX746617	[48]	0.027770999999999997	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	AX746826	[48]	0.0032180999999999998	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	BC073932	[48]	0.36849	40.69	0.687	(0.8823529411764706, 0.33725490196078434, 0.3411764705882353)	1.7938	2,2	6	(0.8823529411764706, 0.33725490196078434, 0.3411764705882353)
NEUROD2	BC107568	[48]	0.69162	48.52	0.521	(0.8745098039215686, 0.4588235294117647, 0.4627450980392157)	1.9504	2,2	5	(0.8745098039215686, 0.4588235294117647, 0.4627450980392157)
NEUROD2	BRSK2	[48]	0.06575299999999999	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	BSN	[48]	0.7773100000000001	49.74	0.738	(0.8823529411764706, 0.2980392156862745, 0.3058823529411765)	1.9748	None	7	(0.8823529411764706, 0.2980392156862745, 0.3058823529411765)
NEUROD2	C1QL1	[24, 48]	0.9579700000000001	50.81	0.8109999999999999	(0.8862745098039215, 0.24313725490196078, 0.25098039215686274)	1.9962	None	8	(0.8862745098039215, 0.24313725490196078, 0.25098039215686274)
NEUROD2	CABP4	[48]	0.61259	46.5	0.504	(0.8745098039215686, 0.4745098039215686, 0.47843137254901963)	1.91	None	5	(0.8745098039215686, 0.4745098039215686, 0.47843137254901963)
NEUROD2	CADPS	[24, 48]	0.7890699999999999	50.12	0.121	(0.8549019607843137, 0.7607843137254902, 0.7607843137254902)	1.9824	None	1	(0.8549019607843137, 0.7607843137254902, 0.7607843137254902)
NEUROD2	CCDC162P	[48]	0.27573000000000003	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	CDHR1	[48]	0.054033000000000005	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
NEUROD2	CELSR2	[48]	0.5294399999999999	44.64	0.6409999999999999	(0.8784313725490196, 0.3686274509803922, 0.3764705882352941)	1.8728	None	6	(0.8784313725490196, 0.3686274509803922, 0.3764705882352941)
NEUROD2	CFC1	[48]	0.58232	46.28	0.278	(0.8627450980392157, 0.6431372549019608, 0.6470588235294118)	1.9056	None	2	(0.8627450980392157, 0.6431372549019608, 0.6470588235294118)
NEUROD2	CHGA	[24, 48]	0.99015	50.92	0.9159999999999999	(0.8901960784313725, 0.16470588235294117, 0.17254901960784313)	1.9984	None	9	(0.8901960784313725, 0.16470588235294117, 0.17254901960784313)
NEUROD2	CHRNA1	[24]	0.35570711414228284	48.77	0.765	(0.8823529411764706, 0.2784313725490196, 0.2823529411764706)	1.9554	None	7	(0.8823529411764706, 0.2784313725490196, 0.2823529411764706)
NEUROD2	CHRNA3	[24, 48]	0.75046	49.53	0.534	(0.8745098039215686, 0.45098039215686275, 0.4549019607843137)	1.9706	2,2	5	(0.8745098039215686, 0.45098039215686275, 0.4549019607843137)
NEUROD2	CHRNB4	[48]	0.9521700000000001	50.77	0.77	(0.8823529411764706, 0.27450980392156865, 0.2784313725490196)	1.9954	None	7	(0.8823529411764706, 0.27450980392156865, 0.2784313725490196)
NEUROD2	CIB4	[24, 48]	0.46416	43.26	0.746	(0.8823529411764706, 0.2901960784313726, 0.2980392156862745)	1.8452	None	7	(0.8823529411764706, 0.2901960784313726, 0.2980392156862745)
NEUROD2	CLCNKA	[24, 48]	0.41498	41.74	0.741	(0.8823529411764706, 0.29411764705882354, 0.30196078431372547)	1.8148	None	7	(0.8823529411764706, 0.29411764705882354, 0.30196078431372547)
NEUROD2	CLPS	[24, 48]	0.9181600000000001	50.72	0.716	(0.8823529411764706, 0.3137254901960784, 0.3215686274509804)	1.9944	None	7	(0.8823529411764706, 0.3137254901960784, 0.3215686274509804)
